[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/StreetComplete-_v53.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
0af609fdbc559350    4 of  16   de/westnordost/streetcomplete/screens/BaseActivity
067d37e54dc97045   71 of 222   de/westnordost/streetcomplete/screens/MainActivity
53cd66cf62704b6a    6 of   6   de/westnordost/streetcomplete/data/OsmApiModuleKt$osmApiModule$1$4
905d6cf512618ad5    3 of  14   de/westnordost/streetcomplete/quests/bus_stop_bench/AddBenchStatusOnBusStop
fba67d0c06bcbc0b   17 of  31   de/westnordost/streetcomplete/data/upload/UploadController
0ecbcd46f639d994    6 of   6   de/westnordost/streetcomplete/data/DbModuleKt$dbModule$1$1
a6170ccb323b84c5    2 of   5   de/westnordost/streetcomplete/quests/crossing_island/AddCrossingIsland$crossingFilter$2
5738b082d5219eb9    2 of   8   de/westnordost/streetcomplete/data/edithistory/EditHistoryController$osmNoteEditsListener$1
a751f6bb51b5c47c    2 of   8   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$13
7d236bfb9bf9c104   38 of  46   de/westnordost/streetcomplete/data/meta/MetadataModuleKt$metadataModule$1
5c0e83ba852fc6bc    2 of   3   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$cache$3
a21715d4a273e99c    2 of  18   de/westnordost/streetcomplete/data/UnsyncedChangesCountSource$elementEditsListener$1
45171ed50ed3f93d    8 of  48   de/westnordost/streetcomplete/data/visiblequests/TeamModeQuestFilter
f4be8efe2327b54a    3 of  17   de/westnordost/streetcomplete/quests/bike_rental_capacity/AddBikeRentalCapacity
d31c9734bbf6fbee    4 of   4   de/westnordost/streetcomplete/screens/main/controls/UploadButtonFragment$special$$inlined$inject$default$4
d3f245b3eed094a3    8 of   8   de/westnordost/streetcomplete/data/osm/mapdata/MapDataModuleKt$mapDataModule$1$1
56cfba407e4ddef5    3 of  14   de/westnordost/streetcomplete/quests/bus_stop_bin/AddBinStatusOnBusStop
a0cecdadda04235d    6 of   6   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestModuleKt$osmQuestModule$1$1
c15608e8ebbd363f    2 of   7   de/westnordost/streetcomplete/data/quest/QuestAutoSyncer$teamModeChangeListener$1
f42bfc427540e969    2 of   3   de/westnordost/streetcomplete/data/messages/MessagesSource$1
7cbb34d82bb0e792    1 of   3   de/westnordost/streetcomplete/screens/main/MainFragment$onStart$1
21b0c112c4f67017   69 of 209   de/westnordost/streetcomplete/screens/main/map/LocationAwareMapFragment
f9eb3ae1d49ce3d2   37 of  37   de/westnordost/streetcomplete/StreetCompleteApplication$onCreate$1
07a05789c5ede180    2 of   6   de/westnordost/streetcomplete/screens/main/controls/UploadButtonFragment$uploadProgressListener$1
3b7668fc0e1c21d2    1 of   3   de/westnordost/streetcomplete/screens/main/map/LocationAwareMapFragment$onStart$1
a439a43c954cc90f    5 of  53   de/westnordost/streetcomplete/quests/shop_type/CheckShopExistence
1ea4dfb39beea6b1    4 of  66   de/westnordost/streetcomplete/quests/clothing_bin_operator/AddClothingBinOperator
0d10113e34255c42    9 of  50   de/westnordost/streetcomplete/data/upload/UploadService
133884f907f48c7e    7 of  95   de/westnordost/streetcomplete/quests/barrier_type/AddStileType
e25848d1f0526e96    4 of   4   de/westnordost/streetcomplete/screens/main/MainFragment$special$$inlined$inject$default$1
5a875c282173d38e    8 of   8   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt$notesModule$1$7
aff07079a16c62b2    2 of   5   de/westnordost/streetcomplete/quests/tactile_paving/AddTactilePavingCrosswalk$excludedWaysFilter$2
b450894c20f5b1b0    2 of   5   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$visibleQuestTypeSourceListener$1
6d727a67b6929ddd    6 of  68   de/westnordost/streetcomplete/quests/width/AddRoadWidth
942e6970b25dbb5e    2 of   7   de/westnordost/streetcomplete/data/visiblequests/VisibleQuestTypeController$1
f17f61ddbf49d3b4    2 of   4   de/westnordost/streetcomplete/quests/building_entrance_reference/AddEntranceReference$entrancesFilter$2
d0b387f547649442    2 of   2   de/westnordost/streetcomplete/util/SpatialCache$Companion
662e93fe32df1369    6 of   6   de/westnordost/streetcomplete/data/osmnotes/edits/NoteEditsModuleKt$noteEditsModule$1$1
92f1944b396a6bb8    5 of   5   de/westnordost/streetcomplete/screens/main/MainFragment$binding$2
54312be17d97a62e    4 of  26   de/westnordost/streetcomplete/data/download/DownloadProgressRelay
543464c82858b4cd   45 of 111   de/westnordost/streetcomplete/data/StreetCompleteSQLiteOpenHelper
6fd3b31e7533dd95    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$11
1921eedf07a7dc32    3 of  22   de/westnordost/streetcomplete/quests/bench_backrest/AddBenchBackrest
c657bb681a350b67    4 of   4   de/westnordost/streetcomplete/screens/main/MainFragment$onViewCreated$2
24b9d1bb3fda26a9    2 of   6   de/westnordost/streetcomplete/screens/main/controls/AnswersCounterFragment$downloadProgressListener$1
285e24f6fb492b96   12 of  12   de/westnordost/streetcomplete/screens/main/PointerPinView$2
9a537b2657578a5e    2 of   5   de/westnordost/streetcomplete/data/osm/mapdata/MapDataCache$spatialCache$1
5077ba4b91143755    5 of   5   de/westnordost/streetcomplete/data/user/statistics/StatisticsModuleKt$statisticsModule$1$8
fecc3632d5e8796b    6 of   6   de/westnordost/streetcomplete/screens/main/PointerPinViewKt
07c95a7c6cd06d1b    2 of  86   de/westnordost/streetcomplete/data/osmnotes/StreetCompleteImageUploader
473786b178f245f6    2 of  20   de/westnordost/streetcomplete/data/osm/edits/ElementIdProviderDao
347cdee01f6cb975    5 of  65   de/westnordost/streetcomplete/quests/leaf_detail/AddForestLeafType
43729024b2ecb53c    3 of   7   de/westnordost/streetcomplete/data/osm/mapdata/Element
65fb70b911b26877    2 of   5   de/westnordost/streetcomplete/quests/address/AddAddressStreet$filter$2
d1475f78b517ffa3   78 of  82   de/westnordost/streetcomplete/data/OsmApiModuleKt$osmApiModule$1
9906c152dcac4874    6 of   6   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsModuleKt$questPresetsModule$1$8
ed287601acb9e31f   20 of  24   de/westnordost/streetcomplete/data/DbModuleKt$dbModule$1
d7412512bdf33332    4 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$2
c9f2af4f2615743b    2 of  75   de/westnordost/streetcomplete/data/osm/edits/create/CreateNodeFromVertexAction
9e8afe0200d86ccf    6 of  13   de/westnordost/streetcomplete/databinding/ViewUploadButtonBinding
d6a7bfb5a8e3ad55    1 of   4   de/westnordost/streetcomplete/quests/opening_hours_signed/CheckOpeningHoursSigned$filter$2
73058cba872b443c    2 of   5   de/westnordost/streetcomplete/quests/building_entrance/AddEntrance$excludedWaysFilter$2
c23dadb426793d58    2 of   8   de/westnordost/streetcomplete/data/user/achievements/UserAchievementsDao
c4ba543bbdb3a998    1 of   4   de/westnordost/streetcomplete/data/osm/edits/ElementEditsDao$getSyncedOlderThan$1
3f82104e78231341    2 of   5   de/westnordost/streetcomplete/quests/traffic_signals_vibrate/AddTrafficSignalsVibration$excludedWaysFilter$2
4d27eaa23a635157    5 of  67   de/westnordost/streetcomplete/quests/roof_shape/AddRoofShape
80d7a99d6a738f8b    6 of   6   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsModuleKt$questPresetsModule$1$1
1d58f1c9f4148446    4 of  19   de/westnordost/streetcomplete/data/osm/edits/update_tags/RevertUpdateElementTagsAction$$serializer
ee5dad17a90fb681    2 of   2   de/westnordost/streetcomplete/data/osmnotes/edits/NoteEditsUploader$Companion
a7b0a6c470ec3d5c    6 of 169   de/westnordost/streetcomplete/screens/main/map/components/StyleableOverlayMapComponent
3aa397b7b53c74ee    2 of   5   de/westnordost/streetcomplete/quests/building_entrance/AddEntrance$buildingFilter$2
7a52ed20cfe4ec5c    2 of   5   de/westnordost/streetcomplete/quests/oneway/AddOneway$elementFilter$2
29c07e6f1676fd13    2 of  16   de/westnordost/streetcomplete/data/osmnotes/edits/NotesWithEditsSource$noteControllerListener$1
349c69c6b4acbd3d   81 of  91   de/westnordost/streetcomplete/data/user/UserModuleKt$userModule$1
42d0379743ebf267    5 of   5   de/westnordost/streetcomplete/screens/main/map/MapFragment$binding$2
cc5236e594d392a8    2 of  86   de/westnordost/streetcomplete/data/osm/geometry/RelationGeometryDao
402174bc09ea81b9    1 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$12
3698c2cf91da8942    3 of  17   de/westnordost/streetcomplete/quests/bike_parking_capacity/AddBikeParkingCapacity
04c1a9aa722a8390    4 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$3
2922cff19cd346d2    4 of  16   de/westnordost/streetcomplete/screens/main/map/components/PinsMapComponent
888b602b73bca7c8    5 of   8   de/westnordost/streetcomplete/screens/main/controls/MessagesButtonFragment$initializeButtonState$numberOfMessages$1
d86e887fbc20a8e4    2 of   5   de/westnordost/streetcomplete/quests/level/AddLevel$filter$2
b959f7440eb4f47c    2 of  41   de/westnordost/streetcomplete/data/osm/edits/update_tags/RevertUpdateElementTagsAction
a8c9a3604a0a7575    2 of   4   de/westnordost/streetcomplete/util/location/LocationAvailabilityReceiver$requestLocationPermissionResultReceiver$1
9ac9bf12c90fa80f    3 of  27   de/westnordost/streetcomplete/data/osm/mapdata/LatLon
fa053fddfb539a56    5 of  58   de/westnordost/streetcomplete/data/user/achievements/Achievement
638fbd3b8bd52980    5 of   5   de/westnordost/streetcomplete/ApplicationModuleKt$appModule$1$3
dcd79ec94281dc7b    4 of  21   de/westnordost/streetcomplete/quests/bus_stop_name/AddBusStopName
5772a374f872d891    2 of   9   de/westnordost/streetcomplete/screens/main/controls/AnswersCounterFragment$statisticsListener$1
cefdf240712bf170   27 of  31   de/westnordost/streetcomplete/screens/main/map/MapModuleKt$mapModule$1
44690de98a997ff5    9 of 163   de/westnordost/streetcomplete/data/user/statistics/StatisticsController
8e0cf7c8a1123c3b   34 of  38   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestModuleKt$osmQuestModule$1
cf8a9c9104d36339    7 of   7   de/westnordost/streetcomplete/data/overlays/OverlayModuleKt$overlayModule$1$2
8df55203489e139c    2 of   5   de/westnordost/streetcomplete/quests/oneway_suspects/AddSuspectedOneway$filter$2
45c0f02c48bb59a1    2 of   2   de/westnordost/streetcomplete/screens/main/map/MapFragment$Companion
53765e3026377f89    6 of   6   de/westnordost/streetcomplete/data/OsmApiModuleKt$osmApiModule$1$7
0ad04f6ec99f68d9    4 of   6   de/westnordost/streetcomplete/osm/HighwayKt
44a3843690839ced    2 of  20   de/westnordost/streetcomplete/data/edithistory/EditHistoryController$osmElementEditsListener$1
a5e817f41eb68857    2 of   6   de/westnordost/streetcomplete/screens/main/controls/AnswersCounterFragment$uploadProgressListener$1
a2ee19ad067ca03a  122 of 808   de/westnordost/streetcomplete/screens/main/MainFragment
7372d01a3b998df4    8 of  45   de/westnordost/streetcomplete/data/user/UserDataController
90e5fca984d0b59a    5 of  52   de/westnordost/streetcomplete/data/AndroidCursorPosition
8445e360b5ddeff1    8 of   8   de/westnordost/streetcomplete/data/osm/geometry/ElementGeometryModuleKt$elementGeometryModule$1$2
5a4f746490b75b96    7 of  31   de/westnordost/streetcomplete/screens/main/map/tangram/CameraPosition
0549eea75b3e85db    2 of   5   de/westnordost/streetcomplete/quests/barrier_type/AddBarrierOnRoad$pathsFilter$2
6aee5030b61c99ce    2 of   5   de/westnordost/streetcomplete/quests/step_count/AddStepCountStile$stileNodeFilter$2
ba4f4351e7dda3ce    4 of   4   de/westnordost/streetcomplete/StreetCompleteApplication$special$$inlined$inject$default$3
4de89c058466b886    2 of  19   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$osmNoteQuestSourceListener$1
83fb3f3769fe8822    5 of  23   de/westnordost/streetcomplete/util/ktx/FragmentKt
056a8cd259d3b578    2 of   2   de/westnordost/streetcomplete/data/osm/edits/upload/ElementEditsUploader$Companion
06c7f7cc126a0e74    4 of   4   de/westnordost/streetcomplete/StreetCompleteApplication$special$$inlined$inject$default$1
c988efd92dcb968c   58 of  62   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievementsModule$1
e95897bf1272b183    8 of  87   de/westnordost/streetcomplete/data/osmnotes/NoteController
bf138401a3767d7c    2 of   3   de/westnordost/streetcomplete/util/ThemeKt
8abc95ed60f64abe    2 of   2   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt
634e1a0ebd48b117   22 of  51   de/westnordost/streetcomplete/databinding/FragmentMainBinding
3b8d2f07eb72aad8    4 of 123   de/westnordost/streetcomplete/quests/recycling_material/AddRecyclingContainerMaterials
bb18d185e77488ca    2 of   5   de/westnordost/streetcomplete/quests/width/AddRoadWidth$nodeFilter$2
3e496cf8670ad092    1 of   3   de/westnordost/streetcomplete/screens/main/map/tangram/DoubleTypeEvaluator
aa53b2617fd472cd    3 of  15   de/westnordost/streetcomplete/quests/barrier_type/AddBarrierType
d931f224ad21d318    3 of  36   de/westnordost/streetcomplete/quests/construction/MarkCompletedHighwayConstruction
2136745b714b290b    5 of   5   de/westnordost/streetcomplete/screens/main/MainFragment$onViewCreated$1
7307785bd10f8f62    2 of   2   de/westnordost/streetcomplete/overlays/OverlaysModuleKt
5397b34e2813e5f8    3 of   7   de/westnordost/streetcomplete/data/osm/edits/split_way/SplitPolylineAtPosition
02aba2cf149121c6    6 of  29   de/westnordost/streetcomplete/data/user/UserLoginStatusController
f40bfd1d86353210    3 of   3   de/westnordost/streetcomplete/data/osm/edits/split_way/SplitWayAction$Companion
568fc8703290a95b    2 of   5   de/westnordost/streetcomplete/quests/address/AddAddressStreet$excludedWaysFilter$2
91601d968f0136cf    5 of   5   de/westnordost/streetcomplete/data/upload/UploadModuleKt$uploadModule$1$3
a20a332a9993658f    3 of   3   de/westnordost/streetcomplete/data/OsmApiModuleKt
0cf2181e65235cf2    6 of  74   de/westnordost/streetcomplete/quests/max_height/AddMaxPhysicalHeight
de528a4316a24f8c    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$13
a93207ade98bda57   11 of  11   de/westnordost/streetcomplete/screens/measure/ArModuleKt$arModule$1
96b2c560956823f9    3 of  64   de/westnordost/streetcomplete/data/download/strategy/AVariableRadiusStrategy
7154ca0f72ff6ce7    2 of  22   de/westnordost/streetcomplete/data/osmnotes/notequests/OsmNoteQuestController$noteUpdatesListener$1
b235c6edd2ad133e    6 of   6   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$6
20ce8192a1fa4ded    2 of   5   de/westnordost/streetcomplete/data/user/UserModuleKt$userModule$1$4
20dba2658a481db8    3 of  17   de/westnordost/streetcomplete/quests/atm_cashin/AddAtmCashIn
8c72469dd76950d6    5 of   5   de/westnordost/streetcomplete/data/download/DownloadModuleKt$downloadModule$1$5
bb97d2da3dde19c1    7 of  27   de/westnordost/streetcomplete/util/LocaleListCompatUtilsKt
75a4e9f36319ea1a    2 of   2   de/westnordost/streetcomplete/screens/main/map/components/DownloadedAreaMapComponent$Companion
d7c2dc68fdb91346    8 of  23   de/westnordost/streetcomplete/quests/way_lit/AddWayLit
d9cdc27ed92917cd    6 of   6   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$1
41564a8f01b1bf3f    2 of   5   de/westnordost/streetcomplete/quests/max_height/AddMaxHeight$tunnelFilter$2
5fa5c5326eeff92f    3 of  19   de/westnordost/streetcomplete/quests/accepts_cards/AddAcceptsCards
638af6de5cdf6ceb    7 of   7   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsModuleKt$questPresetsModule$1$9
cea327213b5387b3    1 of   3   de/westnordost/streetcomplete/data/osm/osmquests/OsmFilterQuestType$filter$2
5e998734e4dd8013    4 of   4   de/westnordost/streetcomplete/screens/main/MainFragment$special$$inlined$inject$default$5
57b159fecc9167bb   31 of 165   de/westnordost/streetcomplete/screens/main/map/QuestPinsManager
6167537682eb959d    4 of  18   de/westnordost/streetcomplete/data/osm/edits/move/RevertMoveNodeAction$$serializer
459d5db5659830d9    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$14
fd9ff11076f9bf1f    4 of   4   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$special$$inlined$inject$default$7
e72594c2a3904d1a   20 of  20   de/westnordost/streetcomplete/overlays/OverlaysModuleKt$overlaysModule$1$1
28d7b91a9f66bbc6    3 of  15   de/westnordost/streetcomplete/quests/ferry/AddFerryAccessPedestrian
9e6c2f8f2582410f    2 of   5   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestController$notesSourceListener$1
3612b2779a18b30f    2 of   5   de/westnordost/streetcomplete/quests/railway_crossing/AddRailwayCrossingBarrier$crossingFilter$2
3b7e3378ebd84eac    2 of   5   de/westnordost/streetcomplete/quests/sidewalk/AddSidewalk$maybeSeparatelyMappedSidewalksFilter$2
57dea6724f8cb353   13 of  13   de/westnordost/streetcomplete/quests/QuestsModuleKt$questsModule$1$3
61990208f068b68a    2 of   5   de/westnordost/streetcomplete/quests/crossing_island/AddCrossingIsland$excludedWaysFilter$2
1dc9b20eba15b0a6   21 of 201   de/westnordost/streetcomplete/data/user/achievements/AchievementsController
a4f9a197c4aa14b1    6 of  86   de/westnordost/streetcomplete/quests/address/AddAddressStreet
8e29058032f8c428    2 of   3   de/westnordost/streetcomplete/screens/main/map/DownloadedAreaManager$downloadedTilesListener$1
ee49c9727c4cfe09    4 of  20   de/westnordost/streetcomplete/data/osm/edits/create/CreateNodeAction$$serializer
348bc0dc1096b141    4 of  20   de/westnordost/streetcomplete/quests/bus_stop_ref/AddBusStopRef
df4ea259c16291f5    3 of  16   de/westnordost/streetcomplete/quests/air_pump/AddAirCompressor
25edaacf6358f9ff    2 of   2   de/westnordost/streetcomplete/osm/BuildingLevelsKt
d94f4a3669b0bf4c   65 of  73   de/westnordost/streetcomplete/screens/main/map/TangramPinsSpriteSheet
801df73ee425de80    1 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$11
9a2d9538c09e4203   26 of 298   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestController
4aaa06595b47623d    7 of   9   de/westnordost/streetcomplete/data/user/achievements/LinkCategory
1b37746a7b98a94c    5 of   9   de/westnordost/streetcomplete/screens/main/map/VectorTileProvider
7da62609bfb6b992   12 of  18   de/westnordost/streetcomplete/screens/main/map/MapFragment$onStart$1
ae5cac103db7da74    3 of  14   de/westnordost/streetcomplete/quests/general_fee/AddGeneralFee
e855713fa0aadc52    2 of  13   de/westnordost/streetcomplete/quests/oneway_suspects/data/WayTrafficFlowDao
045ac0a208aaa1c7    6 of  63   de/westnordost/streetcomplete/data/osm/edits/ElementEditsDao
99f6aa2339bbcff8   11 of  24   de/westnordost/streetcomplete/screens/main/map/DownloadedAreaManager
6310f058fc0b12dd    2 of   5   de/westnordost/streetcomplete/quests/kerb_height/AddKerbHeight$eligibleKerbsFilter$2
b4cb632c60490230    2 of   5   de/westnordost/streetcomplete/quests/traffic_signals_vibrate/AddTrafficSignalsVibration$crossingFilter$2
d55197b386aef9ee    9 of   9   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$11
914e14e4c235b23b    6 of  61   de/westnordost/streetcomplete/data/download/DownloadService
1abaf167ded470a0    2 of   2   de/westnordost/streetcomplete/data/osmnotes/edits/NoteEditsModuleKt
b2c76250ea494775    4 of   4   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$special$$inlined$inject$default$9
dec961f88e79f4e4   14 of  14   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievementsModule$1$7
f5c437bb5384cc57    2 of   5   de/westnordost/streetcomplete/quests/crossing_type/AddCrossingType$crossingFilter$2
f4abc6a470cf2f6e    7 of   7   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsModuleKt$questPresetsModule$1$5
17af6914bda6c6ad    4 of  23   de/westnordost/streetcomplete/data/osm/mapdata/Relation$$serializer
c3bdfd4a0a228965    1 of   4   de/westnordost/streetcomplete/data/osm/mapdata/MapDataController$getGeometries$1
516e6419979e8f5e    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$4
0c9de06413a862e9    6 of 117   de/westnordost/streetcomplete/data/visiblequests/VisibleQuestTypeController
f24cf4c49c75c744    2 of   9   de/westnordost/streetcomplete/data/osm/edits/upload/changesets/ChangesetAutoCloser
51185702760865a9    6 of   6   de/westnordost/streetcomplete/data/osmnotes/notequests/OsmNoteQuestModuleKt$osmNoteQuestModule$1$2
f5c472a580fd4227    5 of   5   de/westnordost/streetcomplete/screens/tutorial/TutorialFragment$binding$2
41e85e1fde6b0c20    8 of   8   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsModuleKt$questPresetsModule$1$11
6da4cc5dfbabcfee    5 of  49   de/westnordost/streetcomplete/quests/place_name/AddPlaceName
78d4d6c1c20d91a4    2 of   9   de/westnordost/streetcomplete/screens/main/map/StyleableOverlayManager$mapDataListener$1
4aca4482273ccccb   11 of 280   de/westnordost/streetcomplete/data/osm/mapdata/MapDataController
84efe661a4707341    2 of  49   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestController$mapDataSourceListener$1
a9a886a38af3383a    3 of   5   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$PinMode
700a5ed53b10780b    2 of   2   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestController$Companion
2d918b38f6abf5c7    4 of  20   de/westnordost/streetcomplete/quests/postbox_royal_cypher/AddPostboxRoyalCypher
5307878fa679673b    2 of   2   de/westnordost/streetcomplete/data/urlconfig/UrlConfigModuleKt
b797361f33ef77a9    6 of   6   de/westnordost/streetcomplete/screens/main/map/MapModuleKt$mapModule$1$1
3991609379097dc5    2 of   4   de/westnordost/streetcomplete/data/user/UserDataController$userLoginStatusListener$1
e032848cbeb367c2    4 of   4   de/westnordost/streetcomplete/StreetCompleteApplication$special$$inlined$inject$default$6
73a0509aa0c50630   18 of 108   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource
850bbde6142ca910    2 of   5   de/westnordost/streetcomplete/quests/crossing/AddCrossing$footwaysFilter$2
0b183da65654f538    2 of   3   de/westnordost/streetcomplete/screens/main/teammode/TeamModeColorCircleView$Companion
e55d051f817a2ce0    4 of   4   de/westnordost/streetcomplete/screens/main/controls/UndoButtonFragment$special$$inlined$inject$default$2
392b4aadcf73912f    2 of   2   de/westnordost/streetcomplete/screens/settings/NumberPickerPreference$Companion
dfe059b4b29aa911    4 of   4   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$special$$inlined$inject$default$3
cdc309f8193630ef    2 of   2   de/westnordost/streetcomplete/data/quest/QuestModuleKt
1342b3da2a5dcf26    5 of  67   de/westnordost/streetcomplete/quests/traffic_signals_sound/AddTrafficSignalsSound
9a53c2b84b5f1e57    3 of  17   de/westnordost/streetcomplete/quests/charging_station_operator/AddChargingStationOperator
9e83c2e3ad1e0c9a    3 of  15   de/westnordost/streetcomplete/quests/traffic_calming_type/AddTrafficCalmingType
bd82072e62c57d8d   10 of  29   de/westnordost/streetcomplete/overlays/address/AddressOverlay
e92e850b33cf2a0c    2 of   6   de/westnordost/streetcomplete/screens/MainActivity$elementEditsListener$1
0ae027a5cdcb5565   11 of  19   de/westnordost/streetcomplete/util/ktx/SharedPreferencesKt
017ef05967274bec    2 of   5   de/westnordost/streetcomplete/quests/railway_crossing/AddRailwayCrossingBarrier$excludedWaysFilter$2
13606a6a1e98527e    8 of 152   de/westnordost/streetcomplete/quests/max_height/AddMaxHeight
de0105460736299c    2 of   8   de/westnordost/streetcomplete/data/download/DownloadService$Companion
132a74e121ea3bd3    6 of   6   de/westnordost/streetcomplete/data/osmnotes/edits/NoteEditsModuleKt$noteEditsModule$1$3
ffac010b37142441    4 of  21   de/westnordost/streetcomplete/screens/main/map/components/TracksMapComponent$Track
187dde667084536c    2 of   2   de/westnordost/streetcomplete/data/osm/edits/upload/changesets/OpenChangesetsManager$Companion
82c8c3ea4354e782    2 of   8   de/westnordost/streetcomplete/data/visiblequests/QuestTypeOrderSource$DefaultImpls
b5e37a6d46231c58   14 of  20   de/westnordost/streetcomplete/screens/main/controls/MessagesButton
72d7de93394f28f3    5 of   5   de/westnordost/streetcomplete/screens/user/achievements/AchievementInfoFragment$binding$2
50b6b4aaa23a2bdc    4 of   4   de/westnordost/streetcomplete/screens/main/controls/AnswersCounterFragment$special$$inlined$inject$default$5
f942fb36af26d0a8    4 of   4   de/westnordost/streetcomplete/data/upload/UploadService$special$$inlined$inject$default$1
56f7368659da6450    2 of   3   de/westnordost/streetcomplete/data/osm/mapdata/MapDataCache$spatialCache$3
925a5b3f76de5246    1 of   2   de/westnordost/streetcomplete/screens/main/map/LocationAwareMapFragment$onMapReady$1
3ffe5fa899194cb1    6 of   6   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestModuleKt$osmQuestModule$1$2
4ae9c640dd0d07a7    2 of  11   de/westnordost/streetcomplete/data/overlays/OverlayRegistry
4d670fa7832397e0   20 of  46   de/westnordost/streetcomplete/screens/main/controls/AnswersCounterView
246b270de8e6cd84    2 of  11   de/westnordost/streetcomplete/screens/main/map/tangram/KtMapController$5
f8868cc7058c77c6    2 of   2   de/westnordost/streetcomplete/data/osmnotes/AvatarsDownloader$Companion
44c2029059e259a0   23 of  42   de/westnordost/streetcomplete/screens/settings/NumberPickerPreference
ddc3b54129003f92    7 of  12   de/westnordost/streetcomplete/screens/main/controls/LocationStateButton$State
872e72add4e40775    4 of  25   de/westnordost/streetcomplete/overlays/sidewalk/SidewalkOverlay
515067201409ac6f    2 of  12   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$osmQuestSourceListener$1
8a38bba6ab5aacd3   23 of  55   de/westnordost/streetcomplete/screens/tutorial/TutorialFragment
dbf726a4779d1cd7    5 of   5   de/westnordost/streetcomplete/data/osm/geometry/ElementGeometryModuleKt$elementGeometryModule$1$1
cf40e601c978be27    3 of  21   de/westnordost/streetcomplete/quests/drinking_water/AddDrinkingWater
a9a9e809e9da4e64    3 of  21   de/westnordost/streetcomplete/quests/wheelchair_access/AddWheelchairAccessToiletsPart
7b0b851f15004d0b    4 of  74   de/westnordost/streetcomplete/data/osmnotes/NoteDao
d0561513185a733e    2 of  15   de/westnordost/streetcomplete/data/elementfilter/filters/CompareTagAge
320eb6f9df058dd3    4 of  30   de/westnordost/streetcomplete/quests/width/AddCyclewayWidth
af94e56b0844c499    2 of   5   de/westnordost/streetcomplete/quests/building_entrance_reference/AddEntranceReference$buildingFilter$2
0f561c5065c8e0ec    2 of   6   de/westnordost/streetcomplete/data/quest/QuestAutoSyncer$downloadProgressListener$1
13a41263893936d8    5 of  78   de/westnordost/streetcomplete/quests/summit/AddSummitRegister
431a1b6f20585e05    5 of 107   de/westnordost/streetcomplete/quests/cycleway/AddCycleway
e9b9ee9e9f513e5c    2 of   2   de/westnordost/streetcomplete/data/user/achievements/EditsOfTypeCount
ea7c336b73722c4f   61 of  95   de/westnordost/streetcomplete/util/ktx/DrawableKt
0cbfeae0448814e7    2 of   6   de/westnordost/streetcomplete/quests/shop_type/CheckShopExistence$filter$2
9f555c28fe10a35e    5 of   5   de/westnordost/streetcomplete/data/edithistory/EditHistoryModuleKt$editHistoryModule$1$1
66ef0664ebc88570    2 of   3   de/westnordost/streetcomplete/screens/main/MainFragment$historyBackPressedCallback$1
