[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/CPU-Info-_android6.6.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
ac0aad07940a6e19    1 of   2   androidx/compose/runtime/Composer$Companion$Empty$1
f3bfeff27c7f1b2d    2 of   2   androidx/compose/ui/graphics/layer/GraphicsLayer$Companion
f2f041b27be8938b    1 of   8   com/kgurgul/cpuinfo/data/provider/ApplicationsDataProvider$special$$inlined$inject$default$1
ee14387d93a8bef1    4 of  19   org/koin/core/definition/KoinDefinition
f31d19aa2d937c11    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$Ciecat02$1
009523a93e30c639   16 of  21   androidx/compose/ui/node/AlignmentLines$recalculate$1
433edc6489066d6a    3 of   5   androidx/compose/ui/graphics/AndroidGraphicsContext$2
fd08c1d345d6423a    6 of  10   androidx/compose/runtime/internal/IntRef
eef2139824b0e2ed   10 of  26   androidx/compose/animation/core/KeyframesSpec$KeyframeEntity
5cd25e901aa303db    2 of  10   androidx/compose/runtime/tooling/CompositionErrorContextImpl
f76761ddae4f23cf    2 of   2   androidx/compose/ui/internal/PlatformOptimizedCancellationException_jvmKt
3bca0293f618f47e   39 of  62   androidx/compose/runtime/snapshots/TransparentObserverMutableSnapshot
3e5418ce3ed5430a    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalGraphicsContext$1
d5fd00ae39033715    2 of   2   androidx/navigation/NavUriKt
4908db8d027eabb2    1 of   1   androidx/compose/runtime/SnapshotFloatState_androidKt
2185b6a556cb5aa1    2 of   4   androidx/compose/runtime/DisposableEffectScope
ba09a7c8104cf6c0    2 of  13   androidx/compose/runtime/saveable/SaveableStateRegistryImpl$registerProvider$3
e71b195c30701566   14 of  46   org/koin/viewmodel/GetViewModelKt
c409137fb4329811    1 of   1   kotlinx/coroutines/scheduling/GlobalQueue
457cd397de48d3f4    8 of  12   androidx/datastore/core/DataStoreImpl$data$1$3
ab697321aa548946   10 of  15   androidx/compose/ui/text/font/FontFamily
974990d6a9a3d567    8 of  47   androidx/compose/ui/layout/ScaleFactorKt
0cc8142b2965ead8   12 of  47   androidx/compose/foundation/layout/RowColumnParentData
b563746ed94a6318    2 of  12   androidx/compose/foundation/ComposeFoundationFlags
7d4bb1c4a33134df    6 of  11   com/kgurgul/cpuinfo/features/applications/ApplicationsBaseRoute
9c390af7904cdde4    4 of  36   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory
aa0248a1377faeba   26 of  40   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapBaseIterator
36616447e9b4a0fb    4 of   4   org/jetbrains/compose/resources/ImageCache$Vector
0d7f8d3831466a74    6 of  10   androidx/compose/foundation/pager/PagerSnapDistance$Companion
7c8bc83b2c7283bb   31 of  78   androidx/compose/runtime/changelist/OperationKt
e3ec0adb8030127d    2 of   4   androidx/compose/foundation/text/ClipboardEventsHandler_jvmKt$rememberClipboardEventsHandler$3
a626b6ad37667c92    6 of   6   androidx/lifecycle/ProcessLifecycleOwner$attach$1$onActivityPreCreated$1
512cfec0f2fc666f    8 of  12   kotlinx/coroutines/flow/internal/ChannelFlow$collectToFun$1
545ce3ee8e48427b    1 of   6   com/kgurgul/cpuinfo/domain/DomainModuleKt$domainModule$lambda$0$$inlined$factoryOf$default$9
ca9075040ef24ae4    2 of  11   androidx/compose/ui/input/pointer/AndroidPointerIconType
26fbfd3c24b204f6    1 of   1   androidx/compose/ui/contentcapture/ContentCaptureManager
2635419b0a3d961d   13 of 213   androidx/compose/ui/geometry/RoundRect
659c6651e773ff31   13 of  47   androidx/window/core/layout/WindowSizeClass
ac3b2b824bc9f7e0    1 of  11   androidx/compose/runtime/snapshots/SnapshotStateList$Companion$CREATOR$1
c2ed10e4f478bde0  186 of 508   androidx/compose/ui/graphics/layer/GraphicsLayer
7594e65508be40eb    2 of   3   kotlin/ranges/IntRange$Companion
f0f341d16b98612f    2 of   2   androidx/compose/ui/draganddrop/DragAndDropNode$Companion$DragAndDropTraversableKey
11cff46b4b3dd50c   15 of  25   androidx/compose/ui/node/NodeMeasuringIntrinsics$DefaultIntrinsicMeasurable
206e17c9b3671f58   33 of  43   androidx/compose/animation/core/KeyframesSpec
e165f3343aa6936e    2 of   7   androidx/compose/ui/node/LookaheadCapablePlaceable$Companion$onCommitAffectingRuler$1
ef1ab8f91e4c7236    1 of   3   androidx/compose/ui/platform/AndroidTextToolbar$textActionModeCallback$1
ebf95b0e66b1add8    1 of   6   androidx/datastore/preferences/core/PreferencesFactory
cd301c2bb1c89b4c    6 of   6   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNodeEntriesIterator
d504847f70d55a0e    7 of   8   kotlinx/coroutines/BuildersKt
429a075353a7edcf    2 of  48   androidx/collection/IntIntMapKt
10f169cc67d1654f  283 of 357   com/kgurgul/cpuinfo/features/information/InfoContainerScreenKt
be928bcde85e86a5    1 of   5   com/kgurgul/cpuinfo/di/ViewModelModuleKt$viewModelModule$lambda$0$$inlined$viewModelOf$default$13
81b79d6e903c1741   26 of 182   androidx/compose/ui/geometry/Rect
3d7460a467170162    8 of  10   kotlinx/coroutines/flow/StartedWhileSubscribed$command$2
7615883270e5f567    1 of  38   androidx/compose/ui/node/NodeCoordinator$Companion$PointerInputSource$1
37cd329cddd8632c    2 of   5   androidx/compose/foundation/text/contextmenu/modifier/AddTextContextMenuDataComponentsWithContextNode
d86ac3e230cb90eb    9 of  79   androidx/tracing/Trace
729a7a4155670614    4 of   9   com/kgurgul/cpuinfo/domain/observable/ProcessesDataObservable
22c520351e6c6730   17 of  44   kotlinx/coroutines/channels/ChannelKt
974bddbf332b2271    6 of   9   androidx/compose/ui/input/InputModeManagerImpl
da2b461d36cdf14b    2 of  19   androidx/compose/animation/Fade
1dc1ed5561e9eac8   14 of  45   androidx/compose/ui/unit/IntOffsetKt
792e196ad33ac8c8   20 of  33   androidx/datastore/core/DataStoreImpl$data$1
fc9a24a921c2a246    3 of   3   androidx/compose/ui/graphics/AndroidGraphicsContext$UniqueDrawingIdApi29
9f84a93efe75b377    8 of   8   androidx/navigation/NavControllerViewModelKt
99286ca2aab72484    6 of   6   androidx/compose/ui/node/LayoutNodeAlignmentLines
ca09fd3b5f47b3cc    8 of  14   androidx/compose/foundation/layout/LayoutWeightNode
3f27fa0a5ed4c045    3 of  10   androidx/compose/ui/autofill/AutofillCallback
0b6fc8aa46af9ed6    5 of  40   androidx/compose/foundation/text/modifiers/SelectionControllerKt$makeDefaultSelectionModifier$longPressDragObserver$1
0dc0efcdc9d6f066    9 of  14   androidx/compose/foundation/layout/UnionInsets
2e493bc2192dd719    4 of   7   androidx/compose/ui/layout/IntrinsicMinMax
58a6ab61b4755c73    8 of  11   androidx/compose/material3/ScaffoldKt$Scaffold$2
545ecb1ed73133b5    2 of  11   co/touchlab/kermit/CommonWriter
590c334d1ab06b37   52 of 143   androidx/compose/ui/graphics/AndroidCanvas
d04dd140b7e00d24    3 of   3   androidx/compose/foundation/pager/PageSize$Fill
cfd6e6993abcc83f   11 of  39   androidx/compose/foundation/selection/SelectableElement
b8f7e5486f182968   17 of 105   androidx/compose/material3/ProgressIndicatorDefaults
f6a7938edb2685dd    4 of  93   androidx/compose/ui/text/ParagraphInfo
f28f7e69b261e551    8 of  18   com/kgurgul/cpuinfo/features/information/InfoContainerViewModel$UiState
0492ac8baaba7975   33 of  66   androidx/compose/foundation/ScrollNode
d02a6761e1226db0   29 of 302   androidx/concurrent/futures/AbstractResolvableFuture
f143b9c1cf1ddc7e    8 of  20   kotlin/text/Charsets
042cbe5cc50d449e    6 of  30   androidx/compose/ui/graphics/ImageBitmapKt
8800a537b33ae5eb    6 of   9   kotlinx/coroutines/EventLoop_commonKt
c91bf4e555661372   43 of  88   kotlinx/coroutines/DispatchedTaskKt
60bb78dd109ef312    2 of   6   androidx/compose/foundation/lazy/layout/LazyLayoutKt$LazyLayout$lambda$1$2$0$$inlined$onDispose$1
b828566bcae1ff49    3 of   4   androidx/datastore/preferences/core/PreferenceDataStore
06b0b0150e588311    2 of   4   androidx/compose/ui/window/AndroidPopup_androidKt$LocalIsInPopupLayout$1
e7bc7d80bd3adce8   25 of  32   androidx/navigation/compose/NavHostControllerKt__NavHostController_androidKt
9c1246b2ce3ccf73    7 of  40   androidx/compose/foundation/layout/WindowInsetsKt
0a742cc246029b44    3 of   3   androidx/compose/ui/text/android/StaticLayoutFactory26
a1246e3d45c7f12d    8 of  10   androidx/compose/runtime/Anchor
a22c778a5c327260   54 of 156   androidx/compose/foundation/lazy/LazyListMeasuredItem
cf7504484b5a3b90   91 of 332   androidx/compose/runtime/snapshots/SnapshotIdSet
86640afa5066e700    6 of   9   androidx/collection/SparseArrayKt$valueIterator$1
facf599e404678ed    1 of   1   androidx/compose/ui/node/ParentDataModifierNodeKt
05c28406ffb5058c    3 of   3   androidx/compose/ui/platform/ViewCompositionStrategy$Companion
9880f70e59f12d82   59 of  95   androidx/compose/ui/node/AlignmentLines
5d594a0d2c2e2779    4 of   8   androidx/core/splashscreen/SplashScreen$Impl31$hierarchyListener$1
80a5ea28923884b1   62 of  90   androidx/compose/ui/platform/WindowRecomposer_androidKt
4e7d7faa556698b6    3 of   3   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$onStateChanged$1$1$1$1
11bae480ca428370  139 of 580   androidx/compose/ui/node/NodeChain
8dda061fb242658e    3 of   4   androidx/compose/ui/graphics/RectangleShapeKt$RectangleShape$1
9eecf54e794d0efe    5 of  27   androidx/arch/core/executor/DefaultTaskExecutor
83e3541ffebf1551    4 of   7   androidx/compose/ui/layout/IntrinsicsMeasureScope$layout$1
dbb3ac9da0f68bcc    4 of   9   androidx/compose/runtime/changelist/Operation$AdvanceSlotsBy
c75611212fbd85de    4 of   5   androidx/compose/material3/tokens/AppBarLargeTokens
bd4daa1c7ed25596    4 of   4   org/jetbrains/compose/resources/vector/XmlVectorParserKt$parseVectorNodes$$inlined$filterIsInstance$1
d0583d3ba39092e4   10 of 256   androidx/compose/foundation/text/CommonContextMenuAreaKt
19e182b650c2378d    4 of   5   kotlinx/coroutines/channels/ChannelResult$Companion
e686b918b4915716    1 of   1   androidx/compose/foundation/pager/LazyLayoutSemanticStateKt
0593b57675d1792e    3 of  34   androidx/compose/foundation/lazy/layout/LazyLayoutScrollDeltaBetweenPasses
475588c54c2fdfa3    4 of   9   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/BufferIterator
90638e44f4abb693   24 of  91   androidx/compose/ui/platform/AndroidComposeView$Companion
def6fab7f00a886a    8 of   9   androidx/compose/ui/graphics/colorspace/ConnectorKt
db8edf2bd0ef4868   57 of  89   androidx/compose/ui/graphics/vector/VectorComponent
ccb00a47c6f01c23    1 of   1   androidx/compose/ui/platform/WindowRecomposerFactory
cffb4eb9ff126277    9 of  27   androidx/compose/ui/text/style/TextMotion
ea6fa5ed4a27d98c    4 of   4   androidx/compose/ui/platform/AndroidComposeView_androidKt$platformTextInputServiceInterceptor$1
cf259457687e2f26    4 of   4   androidx/compose/foundation/pager/PagerIntervalContent
8eef626d801a50b6    7 of  20   androidx/compose/foundation/BackgroundKt
721296050f24371c    9 of  27   androidx/compose/animation/core/TweenSpec
aa38cbedcc5d51b8    9 of  28   androidx/lifecycle/ViewModelProvider
cd8d198256ca9ef7    4 of   5   androidx/compose/ui/node/OnPositionedDispatcher$Companion$DepthComparator
98c919105d6b8086    2 of 152   androidx/compose/ui/graphics/Brush$Companion
7aad22bb3cfa58d9    7 of  11   androidx/compose/ui/semantics/CoreSemanticsModifierNode
f2d15f6d7ce3ed62   17 of  17   androidx/activity/EdgeToEdgeApi29
9ed54d8b6c57e34b    2 of  11   kotlinx/coroutines/internal/LockFreeLinkedListHead
67b5ace04fe4b8f3    1 of   2   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsProviderModifierNode$Companion$emptyBeyondBoundsScope$1
bd8ff6719d6fcad2   32 of 104   androidx/compose/foundation/pager/PagerMeasureResult
04a7ae8a818bb7e3    1 of   9   androidx/navigation/NavControllerKt
ee2bbc9e63ea2d16   22 of  29   androidx/compose/foundation/pager/PagerSemanticsKt
2c7f22d25b98c97b    1 of   4   com/kgurgul/cpuinfo/data/DataModuleKt$dataModule$lambda$0$$inlined$factoryOf$default$7
760751de641ebf89   35 of  90   androidx/compose/material3/TonalPalette
5acef30f019bb408    5 of  58   androidx/compose/ui/layout/ScaleFactor
23ddeba0063bd212    1 of   3   androidx/compose/ui/layout/HorizontalRuler$Companion$minOf$1
a194876b2d50b7f9    3 of   3   androidx/compose/ui/text/font/FontWeightAdjustmentHelperApi31
103d44ba6b0cc3dd    3 of   3   androidx/compose/ui/node/ObserverNodeOwnerScope$Companion
4eb81de46694e99f    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainResourceIdCache$1$1$invoke$$inlined$onDispose$1
6655be0448f6acfd    1 of  46   androidx/compose/runtime/Recomposer$RecomposerInfoImpl
74ed767834972a5c    3 of   6   kotlinx/coroutines/NonDisposableHandle
ab530f63a9c55197    1 of   3   androidx/compose/animation/CrossfadeKt$Crossfade$1
0de7a44679f80c3c    4 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalProvidableScrollCaptureInProgress$1
e29a36ec336b3b70    2 of  10   androidx/compose/foundation/gestures/DefaultScrollableState$scrollScope$1
fec21821df0b659a    2 of  66   androidx/compose/ui/graphics/colorspace/Xyz
5bb9b4f2731c0025    7 of  16   androidx/compose/ui/platform/SemanticsNodeCopy
8a71c11d9a68ed7c    2 of   3   androidx/compose/ui/node/SemanticsModifierNode
4650c75dec5f7129   40 of 105   androidx/compose/ui/graphics/BlendMode
cbda9064ae8fc94c   10 of  11   androidx/compose/ui/node/NodeCoordinator$drawBlock$1
5eb90e95cb4f071d    5 of   7   kotlinx/coroutines/UndispatchedMarker
b1c5f63105e8de9c   59 of 196   androidx/compose/runtime/SlotTableKt
7561d54050974c32    4 of  33   androidx/compose/ui/graphics/AndroidColorFilter_androidKt
1a9c392a635c1c6c    1 of   1   androidx/lifecycle/ViewModelProvider$special$$inlined$Key$1
9400d50816a5eb2b    7 of  10   androidx/compose/ui/Actual_androidKt
75e7f56f3e674268   10 of  33   androidx/compose/ui/layout/IntrinsicsMeasureScope
a020e9f163a7b6fe   18 of  26   androidx/activity/compose/ComponentActivityKt
67f6f3b72cf2243b    4 of   6   androidx/window/layout/util/WindowMetricsCompatHelper$Companion
652305c4c7f2bb9d    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetMeasurePolicy$1
46599fce5dc018de    2 of   6   androidx/compose/foundation/layout/UnionInsetsConsumingModifierNode
feba37be461a7394    7 of  40   androidx/compose/ui/text/Paragraph
862a3938bab65928    2 of   4   androidx/compose/foundation/lazy/layout/LazyLayoutPinnableItemKt$LazyLayoutPinnableItem$lambda$1$0$$inlined$onDispose$1
657b4bde7bdd49f5   40 of  46   androidx/compose/material3/ScaffoldKt$ScaffoldLayout$bodyContent$1$1
55928a283c6adf5e    5 of  33   androidx/compose/ui/scrollcapture/ScrollCapture
6fc34afd2cd39562    2 of  33   androidx/compose/foundation/text/TextDelegateKt
9df7d6bb564cc18f   15 of  22   androidx/compose/material3/tokens/MotionTokens
5e6870abb40dc65f    3 of  16   androidx/compose/foundation/lazy/LazyListState$Companion
324021a58f19c06e    8 of  30   org/jetbrains/compose/resources/ResourceItem
611915073dbf7535   35 of  48   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt
35c01c5c624eb74b    9 of  15   androidx/compose/foundation/lazy/layout/IntervalList$Interval
c7374d8ea1f557d5  126 of 156   androidx/compose/ui/graphics/vector/PathParserKt
047de96165833405    2 of   2   androidx/lifecycle/LifecycleOwnerKt
466ee1b703425800    4 of  27   co/touchlab/kermit/StaticConfig
5d6e56dc565f4171    2 of   4   androidx/compose/ui/graphics/AndroidMatrixConversions_androidKt
0967036114012298    2 of   7   androidx/compose/ui/text/SaversKt$ColorSaver$2
c22f6360442899c5    5 of  20   org/jetbrains/compose/resources/ResourceCaches
5e181b9ddec347e2    5 of  12   com/kgurgul/cpuinfo/ui/HelpersKt
05a99c7ee1688415    5 of  13   androidx/compose/runtime/changelist/Operation$EnsureGroupStarted
d83c4fdc19c3928e    2 of   2   androidx/navigation/compose/DialogNavigator$Companion
f2a67a2092bb0693    5 of   6   org/koin/dsl/ModuleDSLKt
f6c94f3ae5adc0f1    2 of   2   org/koin/mp/KoinPlatformTools_jvmKt
31a4755bd76d0f3d    1 of   8   kotlinx/coroutines/JobSupport$AwaitContinuation
4b5456d67959b86e    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableLongState$Companion
cf11374dbec29a29    6 of  24   androidx/compose/foundation/AndroidEdgeEffectOverscrollFactory
1bdc093a944a1a10    1 of   2   androidx/emoji2/text/ConcurrencyHelpers$Handler28Impl
76545ab32334b36f    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$Role$1
b19b42f1a2228df7    1 of   4   com/kgurgul/cpuinfo/data/DataModuleKt$dataModule$lambda$0$$inlined$factoryOf$default$8
1d085e136305bcdf   14 of 101   androidx/datastore/preferences/core/MutablePreferences
1e22c6cacf636b4f   13 of 580   androidx/core/view/ViewCompat
316dd16474bf487c   11 of  82   androidx/compose/material3/NavigationItemColors
66a9e5f4a66e79f9   82 of 137   androidx/activity/compose/PredictiveBackHandlerKt
c00ef2e2ca4fa469    8 of 328   androidx/compose/foundation/lazy/layout/CacheWindowLogic
10330d52d0acf11c   33 of 150   androidx/navigation/internal/NavDestinationImpl
ce54fb754f1966ec   21 of  43   androidx/compose/material3/adaptive/AndroidWindowAdaptiveInfo_androidKt
1a5b166aec5d9cb9   25 of 222   androidx/compose/runtime/snapshots/SnapshotStateListKt
14975f23a7c190a0    6 of  10   androidx/lifecycle/viewmodel/InitializerViewModelFactoryBuilder
ea3e1df2532cd83c    9 of  16   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$WhenMappings
4e0f41afad66fe1a   10 of  14   androidx/compose/ui/node/LayoutNodeDrawScopeKt
1a185acd089994a9   18 of  30   androidx/compose/ui/platform/Wrapper_androidKt
b2ace8038aeaccb7    1 of   1   androidx/window/layout/util/WindowMetricsCompatHelper
bc66bdad42dbbfe9    1 of   2   androidx/compose/ui/layout/SubcomposeLayoutKt$ReusedSlotId$1
33cde1970a65c4c6  178 of 287   androidx/compose/material3/pulltorefresh/PullToRefreshDefaults
9e79d88557014d01   11 of  11   androidx/compose/ui/platform/CalculateMatrixToWindowApi29
37c16710725a1e74   11 of  14   androidx/datastore/core/FileReadScope
afa81c2d0228ccad    2 of   2   androidx/compose/foundation/gestures/ScrollableContainerNode$TraverseKey
fa7ef7162054f03e    1 of   3   com/kgurgul/cpuinfo/features/information/InfoContainerScreenKt$InfoContainerScreen$1$1
290dc8a2bdffe154    6 of  11   androidx/compose/ui/graphics/Api26Bitmap
3fa8cc165452dae5    8 of  46   androidx/compose/runtime/saveable/SaveableStateRegistryWrapper
2d53de7d71b53f8b    2 of   4   androidx/compose/ui/node/NodeCoordinator$Companion
2d88b524f5c75078    7 of   7   com/kgurgul/cpuinfo/domain/DomainModuleKt$domainModule$lambda$0$$inlined$factoryOf$default$4
eb9ebe4933ed7b2e    3 of   3   androidx/compose/ui/graphics/ColorFilter
d3aac9d2479dc0f1    6 of  49   androidx/compose/foundation/ScrollableAreaElement
3e2fdbfa6585bd45    3 of   4   androidx/compose/material3/ShortNavigationBarArrangement$Companion
7728edca89906e67   23 of  62   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifierNode
197482782b778d6e   13 of  54   androidx/compose/foundation/CanvasKt
364f2251e834613d    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$InvisibleToUser$1
b857bfd0d80ec29e  129 of 141   androidx/compose/material3/TabRowKt$ScrollableTabRowImpl$1
0a385e46480f816c   16 of  40   com/kgurgul/cpuinfo/features/HostViewModel$UiState
68fddf8426a04cc7    1 of 193   androidx/compose/foundation/text/selection/SelectionGesturesKt
1d7f6b3670de7bb7   14 of  85   androidx/compose/ui/text/input/TextFieldValue
46f8732d2f3867cc    2 of  67   androidx/core/view/DisplayCutoutCompat
10e7edc1caf6eaf5    5 of  11   androidx/compose/foundation/lazy/layout/IntervalListKt
8dc1cfb026ae19f9    7 of  48   androidx/collection/IntObjectMapKt
0202a3463ee9e28b   68 of 658   androidx/navigation/NavController
1a32d9d4f21f0cd2    3 of   3   androidx/compose/runtime/changelist/Operation$SkipToEndOfCurrentGroup
c932452bb8426977    6 of  12   com/kgurgul/cpuinfo/HostActivity$onCreate$1
70c8c0c2b07d9d59    5 of   7   androidx/compose/material/ripple/RippleAnimationKt
9d7d3fc49796081f  236 of 435   androidx/compose/ui/spatial/RectManager
6cfc9e50c417cb8a    6 of   8   kotlinx/coroutines/EventLoopImplPlatform
20c29c48e776e6ce   13 of  34   androidx/compose/ui/node/NodeCoordinatorKt
9d31842a4f1f6b32    7 of  12   androidx/compose/ui/text/style/TextForegroundStyle$Companion
4f9b0521f60f0188    2 of   2   kotlinx/coroutines/scheduling/CoroutineScheduler$Companion
b9a17477aa5a7ab1    3 of   3   androidx/compose/ui/platform/AndroidComposeView$viewTreeOwners$2
665d6452e7a498e8   24 of  56   androidx/compose/ui/layout/MeasurePolicy
1b546fcaf5189cce    5 of   6   androidx/compose/material3/tokens/TypographyTokensKt
e7ff8b214a3b5ba8    1 of   8   kotlin/sequences/SequenceScope
feff48b46d36e633   11 of 180   androidx/collection/MutableLongSet
4471811c9d9b65a3    8 of  31   androidx/compose/runtime/GroupKind
11b67aec10cac6c5    3 of   4   androidx/compose/ui/text/android/CanvasCompatM
328e2d378fcbed2a    7 of  10   androidx/compose/material3/DefaultSingleRowTopAppBarOverride$SingleRowTopAppBar$targetColor$2$1
870f59690ee0cddf   21 of 134   kotlin/collections/CollectionsKt__MutableCollectionsKt
dd1e77dee4df9346    6 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingMeasure$1
d5dae9b7fa033b35   18 of  35   com/kgurgul/cpuinfo/data/local/LocalDataStore
8ef75bd3aead66d5    1 of   2   kotlinx/coroutines/flow/FlowKt__EmittersKt$onStart$$inlined$unsafeFlow$1$1
324978295df50ac8    2 of   3   kotlin/Unit
74ed75159e5f22c2    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
36972e0fb9a71c59   34 of 672   androidx/compose/ui/text/SaversKt
da2d689229fc0625    9 of  14   androidx/compose/material3/TabKt$TabTransition$color$2
9c944ab701d42a9d   21 of  43   androidx/compose/ui/layout/WindowWindowInsetsAnimationValues
772c35925784e851    9 of  15   androidx/compose/runtime/BroadcastFrameClock$FrameAwaiter
4a28c88978ed4721    2 of   4   androidx/compose/foundation/layout/Arrangement$Horizontal
f58b90a9c04ed802    6 of  12   org/jetbrains/compose/resources/AsyncCache$getOrLoad$2$deferred$1$1
7075c31a29002700    4 of  13   androidx/collection/MutableSetWrapper
badfe60e316fb0cb    1 of   5   androidx/compose/runtime/ParcelableSnapshotMutableFloatState$Companion$CREATOR$1
8220891eeb49bd02   50 of 157   androidx/compose/ui/node/LayoutModifierNodeCoordinator
4f0d06ca401b74aa    4 of  11   androidx/lifecycle/viewmodel/CreationExtras
4657ad68a6b950f1   17 of  17   androidx/compose/material3/internal/colorUtil/Frame
9b767d785339884e    6 of  19   androidx/compose/ui/semantics/SemanticsModifierKt
0f802a0e9373ab84    2 of   4   androidx/compose/animation/core/TransitionKt$updateTransition$lambda$1$0$$inlined$onDispose$1
e2bc9df428be6a8c    7 of   8   androidx/compose/ui/platform/ViewCompositionStrategy$DisposeOnDetachedFromWindowOrReleasedFromPool
4d1d4721d46b632d    7 of  11   com/kgurgul/cpuinfo/features/information/InformationBaseRoute
b6f464d811a15ef1    2 of   3   androidx/compose/ui/graphics/RectangleShapeKt
309cc86410165590    1 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$boundsUpdatesEventLoop$1
2c5e5194ca1fca51    4 of  11   androidx/navigation/NavUriUtils
658c78c49711f7dd    4 of  25   androidx/compose/foundation/relocation/BringIntoViewResponderNode
70ed071004e1ce9b   55 of 355   androidx/compose/runtime/collection/MutableVector
655b50d46144e946   64 of 156   androidx/compose/ui/platform/AbstractComposeView
50098d9e3f549f4e    3 of  19   androidx/compose/ui/Actual_jvmKt
e70d9acb66f366a5    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableIntState$Companion
1014136360ee3e0f    3 of   4   androidx/compose/ui/input/nestedscroll/NestedScrollModifierKt
8bf3d21e32dfd6a9    3 of   3   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/SmallPersistentVector$Companion
6ce572f1974014ca   21 of  27   androidx/compose/animation/core/MutatorMutex$mutate$2
e2545006b9fc3631   17 of  26   androidx/compose/animation/core/MutatorMutex
691815d08e0def5a   25 of  30   androidx/compose/ui/layout/LayoutKt$combineAsVirtualLayouts$1
8f0f06a4906f8465   44 of  77   androidx/compose/ui/text/android/style/LineHeightStyleSpan
fb65f97d79280696    7 of   8   androidx/compose/ui/graphics/vector/VNode
f953e93cf045fd86    3 of   3   kotlinx/coroutines/ResumeOnCompletion
9e3c4d9b91e01ff7    1 of  14   androidx/compose/animation/SplineBasedDecayKt
f7eeb1086a19914c  442 of 1272   androidx/compose/ui/node/NodeCoordinator
499c938cd9aa1e09    3 of   3   androidx/compose/material3/pulltorefresh/PullToRefreshStateImpl$Companion
167c633bfea13653   66 of 105   kotlinx/coroutines/internal/LockFreeLinkedListNode
fac4fe5d6efbf7d4    6 of  11   androidx/lifecycle/SavedStateHandle$Companion
315f94d5972f2f18    6 of  21   androidx/compose/ui/graphics/layer/GraphicsLayer$clipDrawBlock$1
5948c2b73d589b62    5 of  11   androidx/compose/ui/layout/HorizontalRuler
23058e4673ec4369    8 of  20   kotlin/SafePublicationLazyImpl
47d0edde732d24e4    9 of  16   androidx/compose/runtime/changelist/Operations$OpIterator
afa632f0215501cf    9 of  30   androidx/compose/runtime/AbstractApplier
cb3df007ebeecd06    2 of  23   androidx/compose/ui/ComposeUiFlags
9e8f7bfdf06a68cd    5 of   5   com/kgurgul/cpuinfo/di/ViewModelModuleKt$viewModelModule$lambda$0$$inlined$viewModelOf$default$2
56f8fd43520be46c   12 of  26   androidx/compose/ui/text/EmojiSupportMatch
1c8163d1bf037d8d   44 of 144   kotlin/collections/builders/ListBuilder
f77121e937d83ca4   15 of  33   androidx/compose/ui/text/style/TextOverflow
4a32646a1df8ce45    1 of  18   androidx/compose/ui/node/NodeKind
4b843c60d1061b07  110 of 135   androidx/compose/material3/internal/colorUtil/HctSolver
a4fbd6b41f4350eb    1 of   2   com/kgurgul/cpuinfo/data/local/LocalDataStore$special$$inlined$map$1$2$1
f9f0605d2e2e4a6a    9 of  11   co/touchlab/kermit/Severity
dbaccf4208272125    4 of  10   androidx/lifecycle/viewmodel/internal/ViewModelProviderImpl_androidKt
ddeeb625b48322a4   40 of  46   androidx/compose/material3/ScaffoldKt$ScaffoldLayout$topBarContent$1$1
10b0247e67d50ee9    5 of 161   androidx/compose/runtime/retain/impl/SafeMultiValueMap
4cdb337ac3a141f2   94 of 388   androidx/compose/animation/core/AnimateAsStateKt
6f74ec3aa544fbfe   45 of 283   androidx/compose/ui/node/BackwardsCompatNode
c12548798c2ab88e    2 of  68   kotlin/collections/CollectionsKt___CollectionsJvmKt
0b8d6519e58316ee   37 of 169   androidx/compose/ui/layout/WindowInsetsRulers_androidKt
