[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/ClockYou-_v11.0-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
a354cfbebaf71827    2 of   9   androidx/compose/runtime/retain/ForgetfulRetainedValuesStore
b70551e5c9886152    4 of  50   androidx/compose/foundation/lazy/layout/LazyLayoutPinnedItemList
0d1c323fc96ac875    8 of  12   androidx/compose/ui/layout/LayoutNodeSubcompositionsState$Scope$layout$1
eb3a0e8483acd82f    4 of   5   androidx/compose/ui/node/NodeCoordinator$invalidateParentLayer$1
de87fcf41619ba2f    7 of  58   androidx/compose/ui/input/nestedscroll/NestedScrollDispatcher
70c5c1afc1589e75   14 of 379   androidx/compose/ui/focus/FocusTargetNode
e8639484b1962339    6 of   8   androidx/compose/ui/platform/AndroidComposeView$RootModifierNode$rulerLambda$1
07ea46fdec64f33b   25 of  98   kotlinx/coroutines/sync/MutexImpl
45dd96bb0ab6b79b    2 of   3   androidx/tracing/TraceApi18Impl
b11968a73d630a96    1 of   5   androidx/compose/runtime/ParcelableSnapshotMutableLongState$Companion$CREATOR$1
9d5dd31e914d3142    1 of   4   androidx/room/InvalidationTracker$implementation$1
dbf7f53c552cb5b2   55 of 325   androidx/compose/ui/text/platform/extensions/SpannableExtensions_androidKt
3b2e59f0647358fb    2 of   2   androidx/savedstate/Recreator$Companion
5cb15be1a8f0c1f8    5 of  28   androidx/compose/runtime/changelist/Operations$WriteScope
aa831c3347e34f0a    3 of  19   kotlin/text/MatchGroup
12221f2c27435414    3 of   6   androidx/compose/ui/text/android/SpannedExtensions_androidKt
2cc908a5df424574    5 of   5   androidx/compose/material3/MinimumInteractiveModifierNode$measure$1
9c476acc7acd221a    2 of   2   androidx/savedstate/internal/SavedStateRegistryImpl$Companion
a0021914c79f10d5    2 of   2   androidx/concurrent/futures/AbstractResolvableFuture$Listener
9183a3798b900737   26 of  52   androidx/compose/runtime/snapshots/GlobalSnapshot
1a42054b206f813b    2 of  28   kotlinx/coroutines/internal/Segment
acedc39a6dd53cff    5 of  61   androidx/core/view/AccessibilityDelegateCompat
34f05efa8ff73ba3    2 of   2   androidx/navigation/internal/NavControllerImpl$Companion
1571aa611923786d    2 of  11   androidx/activity/OnBackPressedDispatcher$OnBackPressedCancellable
f083baf81647c25c    5 of   9   com/bnyro/clock/domain/model/AlarmSortOrder
7ee1605ad0cdb016   26 of  31   androidx/compose/foundation/layout/SpacerKt
1e993ff85ee261e1    1 of  62   kotlin/UnsignedKt
b3d19e6edde51e39   33 of  67   androidx/compose/foundation/lazy/layout/MutableIntervalList
6534be7684041121    6 of  43   androidx/compose/ui/text/TextRange
4465cb00f5bfa4b6    8 of 104   androidx/compose/ui/draganddrop/DragAndDropNode
c1e0fae8e7a3f2c7   52 of 146   androidx/compose/foundation/layout/BoxKt
4c8ce8f193976984  123 of 338   androidx/compose/foundation/pager/PagerMeasureKt
8ee4317de54864be    3 of   3   com/bnyro/clock/ui/MainActivity$special$$inlined$viewModels$default$5
0ceb7a2d5f66e7cf    1 of   7   androidx/compose/ui/text/AndroidTextStyle_androidKt
d3f90f09ec5ceedc    5 of 104   androidx/room/DatabaseConfiguration
52c86cd1877f4716    2 of   2   com/bnyro/clock/navigation/HomeRoutes$Clock
bcb4230a7343528c   13 of  25   androidx/compose/ui/text/font/FontStyle
6fbf5bd7876f6d75    5 of   7   androidx/emoji2/text/EmojiCompatInitializer$LoadEmojiCompatRunnable
50201c71830db12e    3 of  19   androidx/compose/foundation/shape/PercentCornerSize
c6dd975577dd3826    3 of  29   androidx/compose/ui/text/font/PlatformTypefaces_androidKt
3c3e915d81be72a8    2 of   4   androidx/compose/material/ripple/RippleThemeKt$LocalRippleTheme$1
e88fd6087ced7c1f    3 of   3   androidx/compose/animation/AnimatedContentKt$AnimatedContent$6$1$1$1$1
04640ef26d56e9b8    2 of  58   kotlinx/coroutines/flow/FlowKt__LimitKt
7342f614d7d10cff    1 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
94789c5ab4f432af   13 of  47   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMap
e44e29324d655e60    4 of   5   androidx/compose/ui/platform/AndroidComposeView$ViewTreeOwners
cb243a55f1dc9ed4    5 of   8   kotlinx/serialization/json/ClassDiscriminatorMode
97b73e7af94d3ef9  111 of 161   androidx/compose/foundation/layout/WindowInsetsHolder
30f08991d640015b    2 of   2   kotlinx/serialization/descriptors/StructureKind$LIST
cb37dee469986231   50 of 245   androidx/navigation/internal/NavGraphImpl
e3906dd1815b7161    3 of   3   androidx/compose/ui/text/android/StaticLayoutFactory28
4cb4813dd11b9210   10 of  23   androidx/compose/runtime/tooling/ComposeStackTraceMode
3cccec867a1f34d7    3 of   6   androidx/compose/foundation/shape/CornerSizeKt
ceb21ce1f24f4e9e   15 of  27   androidx/compose/ui/text/TextStyleKt
1cc7948291913756    4 of  19   androidx/compose/ui/graphics/vector/PathNode$RelativeMoveTo
62e2c5ae3fae6661   14 of  22   androidx/lifecycle/ReportFragment$Companion
e3af99a00b4e5fc2   17 of  26   androidx/compose/foundation/IndicationKt
da3009cedb36e64b    7 of   7   androidx/compose/foundation/lazy/layout/LazyLayoutNearestRangeState$Companion
3033b34ecf7c6285    2 of   3   androidx/lifecycle/AndroidViewModel
ba194b5081736ebe    3 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedEnterExitImpl$shouldDisposeAfterExit$2$1$1
69d1d61e6c88cdc1    4 of 416   androidx/collection/LongSet
90dfcb8fe758128e    2 of   5   kotlinx/coroutines/flow/FlowKt__ZipKt$combine$$inlined$unsafeFlow$1
5ab557ba0b5c48da    3 of  41   kotlinx/coroutines/channels/ChannelResult
1aa18c9b19f1b141    4 of  16   androidx/emoji2/text/DefaultGlyphChecker
34d6ac7c809e76be    7 of 115   kotlinx/coroutines/internal/LockFreeTaskQueueCore
7dfacf8d5ab92645    2 of   8   androidx/compose/ui/graphics/AndroidGraphicsContext$1
5e6a21088f342eda   10 of 104   androidx/compose/foundation/FocusableNode
cc70c36c1b2e5abf    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableFloatState$Companion
71b351feed75f3b5    2 of   3   androidx/compose/ui/node/InnerNodeCoordinator$Companion
a36ebaed4953de43    1 of   3   androidx/compose/runtime/BroadcastFrameClock$withFrameNanos$2$1
82faa35faac585f8    9 of  54   kotlinx/serialization/json/internal/JsonPath
4229060022b20802    4 of   5   androidx/compose/ui/unit/AndroidDensity_androidKt
74f2b57e0ea2e1b7    4 of   5   androidx/compose/ui/text/style/LineBreak$WordBreak$Companion
02ed11fc22efef60    1 of   2   kotlinx/coroutines/BlockingEventLoop
7d8848f825158ec4   37 of  68   androidx/compose/ui/graphics/AndroidPaint_androidKt
6742734c23e2494d    1 of   3   androidx/compose/ui/text/input/InputMethodManagerImpl$imm$2
1160374500e7c867   24 of  59   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt
7df35215bc3c6d7d    2 of   2   kotlinx/serialization/json/Json$Default
0fccc9a7f287aa45    7 of  57   androidx/navigation/Navigator
3cfc3bc23be8527c    8 of  11   androidx/compose/runtime/Recomposer$State
120af0d9f1997de6    4 of  11   androidx/compose/ui/platform/AndroidComposeView$root$1$1
0583c02f1bf2c0f3   13 of  67   androidx/compose/ui/node/DepthSortedSet
24c528bb822770f4    6 of  24   androidx/lifecycle/LegacySavedStateHandleController
58822100cfb6489a    5 of   6   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$$inlined$unsafeFlow$1
db9f78716e1f335e   11 of  20   kotlin/SynchronizedLazyImpl
d6f504eded6501cc    2 of  26   androidx/compose/ui/graphics/drawscope/EmptyCanvas
98dae593a8b7ab4c   51 of 107   com/bnyro/clock/ui/theme/ThemeKt
87bb45954c5230cf   20 of  44   androidx/lifecycle/ProcessLifecycleOwner
98c0284ed843367e    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$1$1$invoke$$inlined$onDispose$1
612fd4cc1991a2c5    2 of   2   androidx/compose/ui/platform/InspectionModeKt
1e278f69d6b8494d    2 of   5   com/bnyro/clock/data/database/AppDatabase_AutoMigration_8_9_Impl
206a39e4fcadab98    8 of   8   androidx/compose/animation/AnimatedContentTransitionScopeImpl$ChildData
879852cfba8b3160    3 of  14   androidx/core/view/WindowInsetsCompat$Impl21
88b17889094647c3    3 of  55   kotlinx/coroutines/channels/ConflatedBufferedChannel
1a0650c074b980c2    7 of   7   androidx/activity/ViewTreeOnBackPressedDispatcherOwner$findViewTreeOnBackPressedDispatcherOwner$2
35091bfe2ca07ce8    3 of  75   androidx/compose/foundation/gestures/BringIntoViewRequestPriorityQueue
e8c7e72c81e590cf    9 of  89   androidx/lifecycle/Lifecycling
334b8ecf157ac63f   11 of  11   androidx/savedstate/ViewTreeSavedStateRegistryOwner
8cfc86ec3050a482   14 of 145   kotlin/collections/CollectionsKt__CollectionsKt
4ebe885426feeed1    3 of  12   androidx/compose/foundation/layout/SystemInsetsPaddingModifierElement
0a2d9746c780f42e    2 of   9   androidx/concurrent/futures/AbstractResolvableFuture$Waiter
4c34f6c91902ed35    1 of   3   kotlinx/coroutines/flow/StartedEagerly
3383dc77297f4841   11 of 108   androidx/compose/ui/input/nestedscroll/NestedScrollNode
636563966bb2058a   16 of  71   androidx/compose/ui/input/pointer/PointerEvent
b587d248c4c2fdc6   48 of  95   androidx/compose/material3/ButtonElevation
6198a120c4ce6abd    2 of   3   androidx/compose/ui/graphics/layer/LayerSnapshotV28
2d4c77d8be6a1a32   10 of  15   androidx/compose/ui/node/UiApplier
8cfd884707f2ed84    2 of   9   androidx/compose/foundation/layout/Arrangement$SpaceEvenly$1
fbf303776d9e5bd7   13 of  15   com/bnyro/clock/data/database/AppDatabase$Companion
49b108ddc8f99758   12 of  31   androidx/compose/ui/unit/IntSize
acb3159c5fb13851    1 of   5   androidx/compose/runtime/PrimitiveSnapshotStateKt__SnapshotFloatStateKt
e4d90f320a04af20    2 of   2   androidx/compose/ui/text/font/AndroidFontResolveInterceptor_androidKt
0ba5416c633b3723   42 of 108   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$snapshotFlow$1
e18cfb1cf680d2c2    7 of   9   androidx/compose/runtime/SnapshotMutableStateImpl$StateStateRecord
19332d5cf11c3ba1    1 of   3   androidx/compose/ui/platform/ViewLayer$Companion$OutlineProvider$1
955ae8e737460428    2 of   2   androidx/compose/runtime/changelist/ComposerChangeListWriter$Companion
69f02ebd2024a9bd   28 of  54   androidx/compose/ui/text/platform/AndroidParagraphHelper_androidKt
3243a4e5819999e6    2 of   7   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainImageVectorCache$callbacks$1$1
fd8e47064b29bf7d    3 of   5   androidx/compose/ui/node/ObserverNodeOwnerScope
0be760e6184bbd94    3 of   3   kotlinx/coroutines/android/HandlerContext$scheduleResumeAfterDelay$$inlined$Runnable$1
b373ac2a21f46073    3 of  33   androidx/compose/ui/platform/ViewLayer$Companion
d7c170e0d04579bb    8 of  15   androidx/navigation/internal/NavGraphImpl$iterator$1
16eddd28ab30fe15    6 of   7   androidx/activity/ViewTreeOnBackPressedDispatcherOwner$findViewTreeOnBackPressedDispatcherOwner$1
7d128cda5a0da526    7 of 133   androidx/navigation/ActivityNavigator
b5081c64c1be8635   43 of 1800   kotlin/collections/CollectionsKt___CollectionsKt
a2d8b377cbed24a5    1 of   2   androidx/compose/ui/contentcapture/AndroidContentCaptureManager$boundsUpdatesEventLoop$1
49a5165e032d923e    5 of  11   com/bnyro/clock/domain/model/Permission$AlarmPermission
f1b50380a0781ca4    1 of   1   kotlinx/coroutines/channels/Channel
c24182777c2522fa    2 of  12   androidx/compose/ui/semantics/CollectionInfo
39af2b328f8173f6    3 of   3   androidx/navigation/NamedNavArgumentKt__NamedNavArgumentKt
bb6f44f575217449    2 of   2   androidx/compose/runtime/RememberedCoroutineScope$Companion
fa7d121ec8d3fe45   59 of 162   androidx/compose/animation/core/SuspendAnimationKt
891baffe7a8c3291    5 of  92   androidx/compose/ui/graphics/AndroidBlendMode_androidKt
8a4656e044fb76a0    1 of   2   androidx/compose/ui/layout/SubcomposeLayoutKt$ReusedSlotId$1
4e4cbf66009c7f48    2 of   2   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/EndOfChain
5a42983440bc6c34   16 of 166   androidx/compose/runtime/Pending
b365e3cf01e50fb0   15 of 159   androidx/compose/runtime/ComposerImplKt
5cac3dcbf77c58e4    4 of  20   androidx/compose/foundation/lazy/layout/AwaitFirstLayoutModifier$Node
e2e4773ba7abdd74   29 of 210   androidx/compose/foundation/layout/SizeKt
8934e2106b578f71   12 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed
23a8a5b5ffd826c6    2 of  14   kotlin/jvm/internal/FloatCompanionObject
4c99dcaa06ce79f6  302 of 1155   androidx/navigation/compose/NavHostKt
67e14cf19975ed69    1 of   1   kotlinx/coroutines/flow/internal/AbstractSharedFlowSlot
7448f09700d7bb05   13 of 315   kotlin/jvm/internal/ClassReference$Companion
fb54c3d37c734bfa    5 of   5   androidx/compose/ui/graphics/StrokeCap$Companion
1668b508065aaa35   10 of  21   androidx/activity/OnBackPressedCallback
01dd2927e327f4d2    2 of   4   kotlin/jvm/internal/IntCompanionObject
d887b2611a68ff9b    2 of   4   kotlinx/coroutines/android/HandlerDispatcher
9e0caac8817b3aaa    8 of  22   androidx/compose/ui/graphics/CompositingStrategy
52250bca43ba1540    1 of   1   androidx/navigation/NamedNavArgumentKt
3a151acf74e7fb2b   40 of  95   androidx/lifecycle/SavedStateHandlesProvider
e68fc6f674c1cba0   11 of  91   androidx/compose/ui/platform/actionmodecallback/TextActionModeCallback
304d08136766e020   12 of  29   androidx/compose/runtime/Stack
e24d7dfc2e957e3d   12 of  43   kotlinx/coroutines/DelayKt
da20a8dbe3ea7e0b    1 of   1   androidx/navigation/internal/SynchronizedObject
672c02905d8c172c    6 of  50   androidx/compose/runtime/internal/AtomicAwaitersCount
151c98e6473605ed   20 of  26   androidx/compose/material3/MaterialTheme
883b97898e22beb3    6 of  10   androidx/navigation/NavHostController
cd19af2e0502c810    2 of   2   androidx/compose/runtime/internal/Expect_jvmKt
12d3c4a7212f887e    2 of   2   androidx/compose/ui/draw/ClipKt
0b2365f89190806d    1 of  14   androidx/compose/animation/EnterExitTransitionModifierNode$sizeTransitionSpec$1
68d583ea0e41fa59    5 of  66   androidx/compose/ui/input/pointer/PointerInputEventProcessor
880556d7394738b2   12 of  42   androidx/compose/foundation/shape/CornerBasedShape
5fe1187d00949821   51 of 247   androidx/compose/runtime/RecomposeScopeImpl
0d1b9cf00b74b5b3    1 of   1   androidx/compose/runtime/SnapshotIntState_androidKt
dd8081692e7b7dbc    4 of   6   androidx/compose/runtime/ParcelableSnapshotMutableIntState
ace28bf74a7bd241    1 of   9   androidx/compose/animation/AnimatedContentTransitionScopeImpl$slideOutOfContainer$4
8f14cdaaa641bbcf    2 of   2   androidx/navigation/NavDeepLink$Companion
65647f7b4493e1bd    2 of   4   androidx/compose/ui/text/SaversKt$NonNullValueClassSaver$1
d6c0724336a81d18   37 of  97   androidx/compose/ui/Modifier$Node
d2841c62d86369b6    4 of   4   androidx/compose/runtime/internal/Trace
27b246c134481a08    4 of  35   androidx/compose/ui/text/android/BoringLayoutFactory
cb10c5e21acd4b0b    3 of   3   androidx/lifecycle/LifecycleDispatcher$DispatcherActivityCallback
459a8d24896a9eec    4 of   5   androidx/compose/runtime/internal/Thread_androidKt
1c603953c0d4fadf    4 of  33   androidx/compose/ui/unit/fontscaling/FontScaleConverterTable
854ce41e086a4600    4 of   4   androidx/compose/ui/graphics/PaintingStyle$Companion
f60c0c5e7e2fab45   11 of 148   androidx/compose/foundation/text/BasicText_androidKt
039accc839e6798d    5 of   6   androidx/compose/ui/graphics/colorspace/ColorModel$Companion
c889607e35a95267   24 of  52   androidx/compose/material/ripple/PlatformRipple
4742532e37776c26   49 of 103   androidx/compose/ui/graphics/colorspace/ColorSpaceKt
12d2a73bba0ca0d8  135 of 173   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt
922b5773ea49b02c    3 of  12   androidx/compose/ui/input/nestedscroll/NestedScrollSource$Companion
6fb78d857aaf57dc   24 of 430   androidx/compose/foundation/AndroidEdgeEffectOverscrollEffect
cb751312509a07bf    4 of  13   androidx/core/view/WindowCompat
19e0f0d02b22ed5c    3 of   6   androidx/lifecycle/DefaultLifecycleObserver
c5ceb2bf3a4f0270    2 of   3   kotlinx/coroutines/scheduling/NanoTimeSource
bf0083a39d045ee9    1 of   3   androidx/compose/runtime/internal/ComposableLambdaImpl$invoke$1
9bfe45ea20682133    1 of   2   androidx/compose/ui/platform/coreshims/ViewCompatShims$Api26Impl
86f35bfb50d2828a   46 of  48   androidx/compose/material/icons/filled/AlarmKt
dfea7a10c6754cdf   14 of  56   kotlinx/coroutines/flow/internal/ChannelFlow
effb85c53fa3eacd    8 of  10   androidx/compose/runtime/Recomposer$join$2
f7dd16ba880e8639    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1$emit$1
c6bf45c80de661c2   16 of  35   androidx/lifecycle/viewmodel/internal/ViewModelProviders
f0a489f5fcfe5af2   26 of 937   kotlin/text/StringsKt__StringsKt
af50bb40e541ae0c    9 of  28   androidx/compose/ui/text/style/TextDecoration
56fa5d923fd21bda   14 of  14   com/bnyro/clock/presentation/screens/permission/PermissionModel
8dcf719b3848bb7c    2 of   4   androidx/compose/ui/geometry/RoundRect$Companion
aabe5cfcec5b9578    8 of  22   androidx/compose/ui/layout/RootMeasurePolicy
a2426b371af77ce1    3 of   7   androidx/compose/runtime/KeyInfo
674ca28331f45b58    5 of   5   androidx/compose/ui/graphics/layer/CompositingStrategy$Companion
2cc65c4f8999e675    2 of   4   androidx/compose/foundation/layout/RowColumnMeasurePolicy
e90753cfb041f5e4   12 of  27   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNodeKt
c309d1c39a320795    9 of  10   androidx/compose/runtime/snapshots/GlobalSnapshot$takeNestedSnapshot$1$1
58bed1719bdccd62    9 of  10   androidx/compose/ui/layout/SubcomposeLayoutState$setRoot$1
fad0d1bd01e245fc   67 of 293   androidx/compose/ui/graphics/vector/VectorPainterKt
ba9dfb9b9a540426   13 of  30   androidx/compose/ui/layout/LayoutNodeSubcompositionsState$NodeState
dd4f9e43942e5856    4 of  23   androidx/compose/ui/graphics/AndroidImageBitmap
0b31c4c21060e0e7   24 of  67   androidx/compose/animation/core/TargetBasedAnimation
b3bded0f2153f094    4 of  64   androidx/compose/ui/input/pointer/NodeParent
84f1db4d146eb4a5   20 of  73   androidx/arch/core/internal/SafeIterableMap
ca17e4ab241da5d9    3 of  12   androidx/navigation/compose/ComposeNavGraphNavigator$ComposeNavGraph
14ebf74e1bf3372c    2 of   4   androidx/compose/ui/graphics/AndroidGraphicsContext$Companion
ccc3188e4cb2d784    9 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest
4a4b4b0998bcc682   10 of  18   kotlinx/coroutines/flow/AbstractFlow
11c8d0009b8c4538   92 of 274   androidx/compose/ui/graphics/drawscope/CanvasDrawScope
1f517aa8f7ff4d7a    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetResolvedCompositionLocals$1
dc0236ba25b2b088    7 of  67   kotlin/jvm/JvmClassMappingKt
5a08ba1358ff9767    5 of   8   androidx/compose/ui/geometry/Offset$Companion
