[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/TranslateYou-_v19.0-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
08dd680a3fb305a3    6 of  10   okhttp3/internal/platform/android/Android10SocketAdapter$Companion
626d58f568bba8e8    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalClipboard$1
7c2a842b3f3e1df1   24 of  69   androidx/compose/material3/internal/colorUtil/CamUtils
164bc68b9810b21f    5 of   7   androidx/compose/material3/internal/TextFieldImplKt$TextFieldTransitionScope$labelTextStyleColor$1
047b47e2f7c3ce8e    5 of   7   androidx/core/view/WindowCompat$Api30Impl
a835c6f3c34f575d   14 of  30   androidx/compose/runtime/IntStack
210830c877cc7cda    1 of   4   androidx/core/os/LocaleListCompat$Api24Impl
238ac0ebedacf41a    2 of   2   okhttp3/internal/http2/Header$Companion
a79ed9a38a79ee9d    2 of   2   androidx/navigationevent/NavigationEventTransitionState$Companion
8db45cccd5be7e1f    8 of  14   androidx/compose/foundation/layout/LayoutWeightNode
730a6767f242bcf4    8 of 314   androidx/compose/ui/window/AndroidPopup_androidKt
79e34328a31a2331    9 of  26   androidx/compose/ui/platform/WindowRecomposerPolicy
14bd1b5a2d551852    2 of   8   kotlinx/serialization/internal/CollectionSerializer
967cfe0ffcc7ce54    6 of   9   androidx/room/coroutines/PassthroughConnectionPool$ConnectionElement
cf37f44043caa25c    2 of   2   androidx/compose/runtime/CompositionContextKt
8642f6f894b17eed   44 of 182   androidx/compose/material3/DividerKt
b75053cc6ea150da    1 of   6   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$pointerModifier$3$1
96d838344e475a43   17 of 174   androidx/collection/MutableIntIntMap
4abab4e4bda23914   14 of  60   androidx/compose/material3/tokens/BaselineButtonTokens
a025529559219178    5 of  35   androidx/compose/animation/core/FloatTweenSpec
d57ab7cf4e14d64b    2 of  82   kotlin/comparisons/ComparisonsKt__ComparisonsKt
c0aac71d3bcca691    3 of   3   androidx/compose/ui/text/input/ImeOptions$Companion
dd39ac83e908a25e    9 of  28   androidx/compose/ui/text/style/TextDecoration
a0303fd8e71ae203   47 of  97   androidx/compose/foundation/text/input/internal/LegacyTextInputMethodRequest
fb2aa218bbabd86a   11 of  11   androidx/lifecycle/ViewTreeViewModelStoreOwner
7b222b083ef3142a    8 of  10   androidx/compose/ui/input/pointer/PointerIcon$Companion
3197e3a8675f0f97    2 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
1d8ce3ef77af3334   12 of  18   kotlinx/coroutines/CoroutineDispatcher
cdc6a4b87c90ceed   32 of  51   androidx/compose/ui/graphics/vector/DrawCache
7a92e1c12c4fcc18    5 of   6   androidx/compose/ui/graphics/vector/ImageVector$Companion
e8e4a6c52fc55ae0   22 of  69   androidx/compose/animation/core/AnimationStateKt
1559c73c8812817f    6 of  42   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/AbstractPersistentList
3860a6460b4b0e66  130 of 382   kotlinx/coroutines/CancellableContinuationImpl
62370a0290f683c8    2 of   6   androidx/compose/animation/LayoutModifierNodeWithPassThroughIntrinsics
38aba27ce59be45c    3 of   3   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelperFactory
a94eb161ad8d6eb1    2 of   6   kotlin/jvm/internal/FunctionReferenceImpl
87618ae4f76301f5   69 of 110   com/bnyro/translate/ui/components/TopBarMenuKt
7b623df98399de15   15 of  23   androidx/compose/ui/text/font/PlatformFontFamilyTypefaceAdapter
0d9c51f5cb4bac35    6 of  11   androidx/compose/ui/graphics/Api26Bitmap
2ea8be96b6661d40    7 of  17   androidx/compose/ui/res/ImageVectorCache
37d36e0dfbee7928    4 of  39   androidx/compose/ui/node/DrawModifierNodeKt
e1c30628fd4b61ba   10 of  11   androidx/compose/foundation/text/input/internal/CursorAnimationState$snapToVisibleAndAnimate$2
c0e5ddc971b79780    1 of   7   androidx/compose/ui/platform/AndroidComposeView$_inputModeManager$1
7356bb3202dd71a7    2 of  16   kotlinx/coroutines/sync/SemaphoreSegment
a3ef2ad35fdecdc3    5 of  12   androidx/compose/foundation/text/contextmenu/modifier/ToolbarRequester
cec261d8e122f51b   17 of  53   androidx/compose/material3/CardColors
f4d5e57774e81e6c    4 of  28   androidx/compose/ui/text/style/TextDecoration$Companion
4c7412b65fe01a05    2 of  36   androidx/compose/runtime/RecomposeScopeImpl$Companion
2ed8785d4991243c    3 of   9   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/BufferIterator
dae25f8628ca7686   10 of  39   androidx/compose/ui/text/font/TypefaceRequest
e032ff3135c851e7    1 of   1   kotlinx/coroutines/internal/ListClosed
ef665079e48940b8    7 of  12   androidx/lifecycle/Lifecycle$Event$Companion$WhenMappings
068774db26fc6f8f    3 of   4   androidx/compose/ui/geometry/CornerRadius$Companion
ebfd8f756d1532ac    4 of   6   androidx/compose/runtime/GapRememberObserverHolder
d8f1e7ecb23b7614    1 of   3   androidx/compose/foundation/text/TextFieldKeyInputKt$textFieldKeyInput$2$1$1
f1ad2395da4a5348    1 of   1   androidx/compose/foundation/text/AutofillHighlight_androidKt
61aeed8c28011f63    2 of   3   androidx/compose/foundation/relocation/BringIntoViewRequesterKt
5b391bd43aae4101    2 of   3   kotlin/ranges/IntRange$Companion
64871c766e91ed22    3 of   4   androidx/compose/ui/text/font/GenericFontFamily
9bc7d189813e1034    9 of  14   androidx/compose/material3/MotionSchemeKt
d5fd00ae39033715    2 of   2   androidx/navigation/NavUriKt
622837a727e56922   13 of  14   androidx/core/view/WindowInsetsCompat$TypeImpl30
e2a4dd26c9088dc1    4 of  21   kotlinx/coroutines/internal/SegmentOrClosed
a86615f5916557a7    3 of   4   androidx/compose/ui/text/style/TextGeometricTransform$Companion
d631ad0d198699e3    5 of   9   androidx/compose/ui/autofill/AutofillCallback
1f655e5977712d14   14 of  24   kotlinx/serialization/internal/ArrayListSerializer
ad1b79d445916a04    1 of  16   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$ObjectParameter
41db7ce9ea5b0c35   46 of  97   okio/GzipSource
2e852a80a3cb1c93    3 of   3   androidx/compose/ui/node/LayoutNode$_foldedChildren$1
b563746ed94a6318    2 of  12   androidx/compose/foundation/ComposeFoundationFlags
bd94fddec8e313f6   50 of  50   okhttp3/internal/http2/Huffman
77a1ece1eb37cb17    3 of   6   androidx/compose/ui/platform/AndroidClipboard
d9b64eb6e60a6a68    2 of   2   androidx/compose/ui/ComposeUiFlags
c1c2f67c2fcca311   29 of  29   androidx/core/view/WindowInsetsAnimationCompat$Impl30$ProxyCallback
46e4542a0bfb6252    2 of  40   androidx/core/view/ViewCompat$AccessibilityPaneVisibilityManager
f79c2f8a6fbf2cc0   15 of  19   kotlin/coroutines/jvm/internal/ContinuationImpl
fe456689a30ae0af    6 of  66   androidx/compose/foundation/text/input/internal/CoreTextFieldSemanticsModifier
93adcf3a339b9460    3 of   3   okhttp3/Authenticator
afa8792161714c97   34 of  49   androidx/compose/ui/node/IntStack
b9d2d7b513be46a9    3 of   5   androidx/compose/ui/platform/ViewRootForTest$Companion
40323d0c7f4f3908    1 of   1   androidx/compose/runtime/CompositionLocalMap
5369ab9ed5f27678   20 of  29   okhttp3/internal/http2/Http2Connection$Builder
bd8113c53cca69f1   12 of 183   kotlinx/coroutines/sync/SemaphoreAndMutexImpl
8251d0a8cdb884c7    3 of  52   androidx/room/util/MigrationUtil
5f81b12024ed91ca    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$Bradford$1
09708ee6ad3e512f    2 of  49   androidx/core/view/RoundedCornerCompat
d954656fb8ce3f7f    4 of   5   kotlinx/coroutines/ChildHandleNode
1abfac4d46078b7b    2 of   2   androidx/compose/runtime/MonotonicFrameClock$Key
ef89e36e94a323cb    4 of   6   okhttp3/internal/tls/CertificateChainCleaner$Companion
87a0980499d7ddfc    5 of   8   androidx/compose/foundation/MutatePriority
888cee1c48fe95fc   69 of 115   androidx/compose/ui/text/ParagraphStyleKt
e27b135c929f782e    4 of   4   com/jakewharton/retrofit2/converter/kotlinx/serialization/Serializer
019f974ecdbf20f8   93 of 156   androidx/compose/ui/graphics/vector/PathParserKt
e04eaa2b9f9bee61    6 of   7   androidx/compose/runtime/SnapshotMutableLongStateImpl$LongStateStateRecord
6423f0df67fde8a0    1 of   5   kotlin/TuplesKt
429a075353a7edcf    2 of  48   androidx/collection/IntIntMapKt
9bec4d04be483302   54 of 303   androidx/room/RoomDatabase
f0c54cfcc4a7a33d    5 of   8   okhttp3/internal/connection/BufferedSocketKt$asBufferedSocket$1
37cd329cddd8632c    3 of   5   androidx/compose/foundation/text/contextmenu/modifier/AddTextContextMenuDataComponentsWithContextNode
d86ac3e230cb90eb    9 of  79   androidx/tracing/Trace
ae3a53692ff2c90e    1 of  19   androidx/compose/ui/text/font/AsyncTypefaceCache$AsyncTypefaceResult
da2b461d36cdf14b    2 of  19   androidx/compose/animation/Fade
11849ac61c8dcc7f    5 of   6   retrofit2/DefaultCallAdapterFactory$1
eb0c239a6772b455   31 of 104   kotlinx/serialization/json/internal/StringJsonLexer
fe7539430a85d605    2 of   8   kotlin/coroutines/jvm/internal/Boxing
dcd37123a17bd73d    1 of  15   androidx/core/view/accessibility/AccessibilityNodeProviderCompat$AccessibilityNodeProviderApi19
9eda99c9846b38cf   16 of  43   androidx/compose/runtime/Latch
9f84a93efe75b377    8 of   8   androidx/navigation/NavControllerViewModelKt
6ad371566a922aab    5 of   9   retrofit2/OkHttpCall$ExceptionCatchingResponseBody
0dc0efcdc9d6f066    9 of  14   androidx/compose/foundation/layout/UnionInsets
85840e9075c7c516   13 of  24   androidx/compose/runtime/ProvidedValue
bba599fefe90470e   61 of 207   androidx/compose/ui/graphics/GraphicsLayerModifierKt
1b827721e02b9741  160 of 539   androidx/compose/material3/SurfaceKt
4e13d41db0da9118   26 of  52   androidx/compose/runtime/snapshots/GlobalSnapshot
fc08f4e71ef04dce    3 of   3   okhttp3/internal/connection/ConnectionListener$Companion
3a127a1021e71a34   11 of  18   androidx/compose/ui/graphics/AndroidPaint_androidKt$WhenMappings
ca7be98a17290f0e   29 of  58   androidx/compose/foundation/text/ValidatingOffsetMappingKt
0492ac8baaba7975   34 of  66   androidx/compose/foundation/ScrollNode
921baa05273804f1    5 of   8   androidx/compose/ui/graphics/AndroidCanvas_androidKt
d02a6761e1226db0   29 of 302   androidx/concurrent/futures/AbstractResolvableFuture
f3206161dedcd77d    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalWindowInfo$1
2a45acc84bdcd6b0    8 of  24   androidx/compose/ui/graphics/PathFillType
783cbb17eafc3234   34 of 205   okhttp3/internal/connection/RealConnection
1aa535c2429e961d    4 of   4   androidx/compose/ui/platform/AndroidComposeView_androidKt$platformTextInputServiceInterceptor$1
8357c9945c7ccd56    3 of  21   kotlin/random/Random$Default
60bb78dd109ef312    5 of   6   androidx/compose/foundation/lazy/layout/LazyLayoutKt$LazyLayout$lambda$1$2$0$$inlined$onDispose$1
e7bc7d80bd3adce8   24 of  32   androidx/navigation/compose/NavHostControllerKt__NavHostController_androidKt
9c1246b2ce3ccf73    6 of  40   androidx/compose/foundation/layout/WindowInsetsKt
c8f3413d2e9a1ca4    7 of  73   okhttp3/Handshake
5a5a5577723986e0    2 of   2   com/bnyro/translate/db/AppDatabase
975fb7aa9c01a701    3 of   3   androidx/compose/ui/platform/AndroidComposeView$RootModifierNode$measure$1
86640afa5066e700    6 of   9   androidx/collection/SparseArrayKt$valueIterator$1
289fc3fc033233a8   11 of  48   okhttp3/Headers
88a737e13fae9b12    2 of   2   androidx/compose/runtime/CancelledCoroutineContext$Key
c7bb5223f2551c36    9 of  13   androidx/compose/material3/internal/TextFieldImplKt$TextFieldTransitionScope$placeholderOpacity$1
324bcc41d9417cb7    2 of   2   androidx/compose/ui/graphics/layer/GraphicsLayer$Companion
c9c6b6411e08da71    3 of  13   androidx/compose/runtime/MonotonicFrameClockKt
48e66c2a42861a41    4 of   5   androidx/compose/ui/text/style/LineBreak$WordBreak$Companion
9eecf54e794d0efe    6 of  27   androidx/arch/core/executor/DefaultTaskExecutor
c75611212fbd85de    4 of   5   androidx/compose/material3/tokens/AppBarLargeTokens
1eed7dd560e1dfcc    4 of   4   kotlinx/coroutines/flow/internal/SafeCollectorKt$emitFun$1
d68380341dcdd76c    3 of   4   androidx/compose/runtime/saveable/SaverKt$Saver$1
47719520c53a6b7c   30 of 182   androidx/compose/ui/geometry/Rect
d0583d3ba39092e4   10 of 256   androidx/compose/foundation/text/CommonContextMenuAreaKt
830416834227ebb9   36 of 134   kotlinx/coroutines/internal/ThreadSafeHeap
0593b57675d1792e    3 of  34   androidx/compose/foundation/lazy/layout/LazyLayoutScrollDeltaBetweenPasses
b751d13170560a28    5 of   7   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNode$ModificationResult
44857b06f21a11b9    2 of   2   kotlinx/serialization/descriptors/StructureKind$LIST
c85bc62b65adf7ff    3 of   7   androidx/compose/ui/graphics/BlendModeColorFilterHelper
0015471cc2337913   13 of  38   androidx/compose/ui/ComposedModifierKt
2d9f26cc68ebdf95    7 of  11   androidx/core/app/CoreComponentFactory
f6cab7f985975889    5 of   8   kotlin/LazyKt__LazyJVMKt$WhenMappings
73693bacfb6a8f81    8 of  10   okhttp3/internal/platform/android/AndroidCertificateChainCleaner$Companion
8eef626d801a50b6    5 of  20   androidx/compose/foundation/BackgroundKt
721296050f24371c    8 of  27   androidx/compose/animation/core/TweenSpec
5806f76d1f386c60    2 of   2   kotlinx/serialization/encoding/CompositeDecoder$Companion
fdd8c6339241159c    3 of  19   androidx/compose/foundation/text/TextFieldScrollKt$textFieldScrollable$2$wrappedScrollableState$1$1
ad392a22d6014d2c    3 of   4   androidx/compose/ui/graphics/drawscope/Stroke$Companion
3ae118fd5e65804e   40 of  88   kotlinx/coroutines/DispatchedTaskKt
f2d15f6d7ce3ed62   14 of  17   androidx/activity/EdgeToEdgeApi29
67b5ace04fe4b8f3    1 of   2   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsProviderModifierNode$Companion$emptyBeyondBoundsScope$1
9d50534eb29f60c3   32 of  82   androidx/compose/foundation/text/TextFieldDelegate$Companion
04a7ae8a818bb7e3    1 of   9   androidx/navigation/NavControllerKt
b7e7bf0b360942a0    4 of   8   androidx/compose/ui/internal/PlatformOptimizedCancellationException
df55f4bf374f60ee   62 of  96   kotlinx/coroutines/flow/StateFlowImpl
760751de641ebf89   35 of  90   androidx/compose/material3/TonalPalette
fc75709e09fb3940    1 of   1   androidx/compose/runtime/SnapshotIntState_androidKt
679d988761ace2e4    5 of   5   androidx/compose/ui/layout/VerticalRuler$Companion
acf08b335ec9e559   13 of  67   androidx/compose/ui/node/DepthSortedSet
2be67215f7831225   23 of  23   androidx/compose/ui/node/MeasurePassDelegate$layoutChildrenBlock$1
eacb3309009ce505    1 of   1   kotlinx/coroutines/scheduling/SchedulerTimeSource
1d6f06ffab960c5b    8 of  16   kotlinx/coroutines/flow/FlowKt__ReduceKt$first$$inlined$collectWhile$2
6900893336f28a9c    9 of  40   androidx/compose/ui/graphics/vector/PathNode$RelativeCurveTo
16f3d75a9a3b07cf    8 of  12   androidx/compose/foundation/text/AutofillHighlightKt
948c499ac88c89c4    1 of   2   androidx/core/graphics/Insets$Api29Impl
e27bada79ea52d1f   19 of  30   androidx/compose/runtime/BroadcastFrameClock
b71af2c44f1856af    4 of   4   androidx/lifecycle/ProcessLifecycleOwner$Api29Impl
67571e00fd1bf825   20 of  37   androidx/compose/ui/platform/ComposeView
d548ea7911021259   13 of  18   androidx/compose/ui/layout/InnerRectRulers
b042e9854daf2802    1 of   2   androidx/compose/runtime/Composer$Companion$Empty$1
fb0cde052efe979c    5 of   8   androidx/compose/material3/internal/TextFieldImplKt$sam$androidx_compose_material3_internal_FloatProducer$0
e29a36ec336b3b70    2 of  10   androidx/compose/foundation/gestures/DefaultScrollableState$scrollScope$1
13477f36d4214422    4 of   7   androidx/compose/ui/graphics/PathOperation$Companion
b4e310b699ef61c9   33 of  94   androidx/compose/ui/text/platform/AndroidTextPaint
0b8db218c7ca4228    7 of  39   kotlinx/coroutines/flow/StateFlowKt
be42cd3dc1580ea7    9 of  61   kotlin/jvm/internal/CollectionToArray
a020e9f163a7b6fe   18 of  26   androidx/activity/compose/ComponentActivityKt
58455f33eb4d70b3   12 of 173   androidx/compose/foundation/text/TextFieldKeyInput
6fc34afd2cd39562   18 of  33   androidx/compose/foundation/text/TextDelegateKt
a5b0b955f822b848    1 of   6   androidx/compose/foundation/text/TextFieldFocusModifier_androidKt
5e6870abb40dc65f    3 of  16   androidx/compose/foundation/lazy/LazyListState$Companion
4e7e4825ae31f4fe    2 of   6   okhttp3/internal/platform/android/AndroidSocketAdapter$Companion$factory$1
58c55f6b72f0c9c9    1 of   1   androidx/compose/ui/layout/OnGloballyPositionedModifierKt
7ae90e2b7e1f5645    2 of   2   androidx/compose/ui/graphics/colorspace/Oklab$Companion
9a17d781a785b68a    4 of   6   kotlinx/serialization/json/JsonImpl
2eb896a0efd86b5c   18 of  37   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$InsertSlotsWithFixups
0e80f4c2869b4046    9 of  25   androidx/compose/foundation/MarqueeAnimationMode
19d7192ad6ff4aa2    6 of   7   okhttp3/internal/http/RealResponseBody
3e8bdca6029ddc15    2 of   5   retrofit2/Reflection$Android24
3363f77dbfea0753   10 of  38   androidx/compose/ui/graphics/colorspace/ColorSpace
a384b2b078e4f578   56 of  80   androidx/compose/foundation/text/selection/SelectionMagnifierKt
0a2d6d7fcd90566b   12 of  28   kotlin/collections/EmptySet
d83c4fdc19c3928e    2 of   2   androidx/navigation/compose/DialogNavigator$Companion
0f09163267b50223   16 of 126   androidx/compose/ui/input/pointer/PointerEvent
da6ef24af0918405    6 of   9   okhttp3/internal/connection/RouteDatabase
c16f3508c2fe8a28    3 of  11   androidx/compose/ui/input/pointer/AndroidPointerIconType
c9b5228b6c969b1b    2 of   9   okhttp3/CertificatePinner$Companion
2019c44b99938175    4 of  16   kotlinx/coroutines/ExecutorsKt
cf11374dbec29a29    3 of  24   androidx/compose/foundation/AndroidEdgeEffectOverscrollFactory
09c2f25228bd4f94    8 of  13   androidx/compose/runtime/saveable/SaveableStateRegistryImpl$registerProvider$3
1210ec0bea1228b2    1 of   1   androidx/compose/ui/graphics/AndroidGraphicsContext_androidKt
8dfd041806675339   14 of  18   androidx/core/view/WindowInsetsAnimationCompat$Impl30
1bdc093a944a1a10    1 of   2   androidx/emoji2/text/ConcurrencyHelpers$Handler28Impl
9db98a98d6c09d28    5 of  12   kotlinx/coroutines/Dispatchers
d2373e7ac82378a7   46 of 141   androidx/compose/ui/graphics/AndroidCanvas
66a9e5f4a66e79f9   74 of 137   androidx/activity/compose/PredictiveBackHandlerKt
d1f5c1af31793def    4 of   8   androidx/compose/ui/platform/AndroidComposeView$resendMotionEventOnLayout$1
34c5011454b69da9    2 of   8   okhttp3/internal/connection/RealConnection$Companion
10330d52d0acf11c   24 of 150   androidx/navigation/internal/NavDestinationImpl
39bdfe1bbd6b861e    3 of  29   androidx/compose/ui/text/font/PlatformTypefaces_androidKt
6c453c04bd3e91ac    4 of  14   androidx/compose/ui/graphics/BlockGraphicsLayerElement
b8e92e03479b0da2    1 of  23   androidx/compose/foundation/text/selection/TextFieldSelectionManager$contextMenuAreaModifier$1
f8353a6229ab9728    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$PaneTitle$1
96bbfd69bd2a4a20   14 of  35   androidx/compose/ui/text/style/LineHeightStyle$Trim
1e32fe6800581cd9    7 of  37   androidx/compose/ui/graphics/AndroidImageBitmap_androidKt
ca1992439018f49d   61 of 270   kotlinx/serialization/json/internal/StreamingJsonDecoder
5be8799d08d91673    5 of  13   androidx/compose/ui/input/pointer/SuspendingPointerInputFilterKt
ecac67f1675330ec    4 of   5   androidx/compose/ui/layout/LayoutIdModifier
6c105595eea40bc2    2 of   8   androidx/compose/ui/graphics/AndroidGraphicsContext$1
3de4c24392457107    9 of  19   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$collectAsState$1$1
0a2b50467ed6585d    2 of   2   androidx/compose/material3/internal/ParentSemanticsNodeKey
92cf5e8f26a87601   15 of  37   androidx/compose/ui/focus/Focusability
0dc31883991610bf    4 of  16   androidx/compose/material3/ComposableSingletons$SnackbarHostKt
4e79ad6646a7f952   62 of 138   androidx/compose/material3/TopAppBarMeasurePolicy
29a4e831bc8261fb   77 of 345   okio/RealBufferedSource
ef34e2176b45ba92   21 of  87   kotlinx/serialization/internal/PluginGeneratedSerialDescriptor
be8fa1fde306008f   10 of  15   androidx/compose/ui/graphics/Outline$Rounded
58dc80b57ae77e71   18 of  45   androidx/compose/material3/tokens/ElevatedButtonTokens
afa81c2d0228ccad    2 of   2   androidx/compose/foundation/gestures/ScrollableContainerNode$TraverseKey
ca003a5020a16df0    6 of   6   androidx/compose/ui/node/MeasurePassDelegate$layoutChildrenBlock$1$4
cf1212184c84ac9d    1 of   1   okhttp3/EventListener$Companion$NONE$1
d3aac9d2479dc0f1    4 of  49   androidx/compose/foundation/ScrollableAreaElement
197482782b778d6e    9 of  54   androidx/compose/foundation/CanvasKt
7728edca89906e67   20 of  62   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifierNode
3feacfdf66284b0b    4 of  48   androidx/core/content/res/GrowingArrayUtils
33bc8811d612d0a8    2 of   2   androidx/sqlite/db/SupportSQLiteOpenHelper$Callback$Companion
d3e82c7e6c34eeb9    2 of   2   okio/Segment$Companion
1d487fbe7591aa7a    2 of   4   com/bnyro/translate/db/AppDatabase_AutoMigration_1_2_Impl
68fddf8426a04cc7    1 of 193   androidx/compose/foundation/text/selection/SelectionGesturesKt
1c094b8fee75a4d7   40 of 125   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt
8dc1cfb026ae19f9    7 of  48   androidx/collection/IntObjectMapKt
0202a3463ee9e28b   67 of 658   androidx/navigation/NavController
3fe3b2c549ce79c0    2 of   5   androidx/lifecycle/ProcessLifecycleOwner$initializationListener$1
51b0d102bb3da6a7   40 of  64   kotlinx/coroutines/DispatchedTask
70c8c0c2b07d9d59    5 of   7   androidx/compose/material/ripple/RippleAnimationKt
d9c47c291c3dc4ff    3 of   3   okhttp3/internal/connection/RealConnectionPool$cleanupTask$1
7cc4451d589f3c71    6 of  53   kotlin/text/CharsKt__CharJVMKt
2978212d78194d7b    4 of   9   retrofit2/SkipCallbackExecutorImpl
161b4c6d3e9899d6    5 of   8   com/bnyro/translate/ui/screens/TranslationPageKt$TranslationPage$1$1
53cb15458816f3a6   11 of  16   androidx/compose/ui/res/ResourceIdCache
075d0f9ad35ee6a6    3 of   3   androidx/compose/runtime/snapshots/SnapshotIdSet$Companion
54f97c8adcae69e2    2 of   2   androidx/compose/ui/layout/RectRulers$Companion
1b546fcaf5189cce    5 of   6   androidx/compose/material3/tokens/TypographyTokensKt
f6b06dc1733e5506    7 of  25   kotlinx/coroutines/JobCancellationException
c57475b31f4512c8    3 of   3   kotlinx/coroutines/ChildContinuation
feff48b46d36e633   11 of 180   androidx/collection/MutableLongSet
e5cf9a0d28c28a4f    1 of   4   androidx/core/os/HandlerCompat$Api28Impl
13592be8d8dedd20   17 of  40   androidx/compose/foundation/BasicMarqueeKt
41213c3231221163    4 of   4   kotlinx/serialization/json/Json$Default
3b7757381957884e    5 of   8   androidx/compose/runtime/GapPending$keyMap$2
5acc30cd48c01f97   17 of  96   androidx/compose/ui/graphics/vector/VectorPath
2aaf18087030ffce    4 of   5   androidx/compose/foundation/layout/CrossAxisAlignment
8925a0baba9dce59    2 of   6   androidx/activity/compose/ManagedActivityResultLauncher
89ab6f12ba768192    3 of   3   okhttp3/logging/HttpLoggingInterceptor$Logger$Companion$DefaultLogger
5613e9d943e3c176    3 of   4   androidx/compose/runtime/StructuralEqualityPolicy
d3ca3078b26bccbb    1 of   6   androidx/compose/animation/EnterExitTransitionKt$expandVertically$2
be65f1de5161c3b9   46 of 310   androidx/compose/runtime/internal/ComposableLambdaImpl
d082bb306005b6d3    2 of   2   androidx/compose/ui/draganddrop/DragAndDropNode$Companion$DragAndDropTraversableKey
a3d20c035676c4c3    2 of   3   androidx/compose/ui/semantics/EmptySemanticsModifier
ae7f4a3a3e376716    2 of   2   androidx/compose/ui/node/OnPositionedDispatcher$Companion
74ed75159e5f22c2    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
dcde3d72ee2292eb   41 of  52   androidx/compose/material3/MinimumInteractiveModifierNode
ac9837bf0ee768a6    3 of   3   androidx/compose/foundation/text/TextFieldGestureModifiersKt
cbc2481f8ff4514f    1 of  28   kotlinx/coroutines/flow/FlowKt__BuildersKt
78b49147127766ef    1 of  33   kotlinx/coroutines/flow/FlowKt__EmittersKt
4a28c88978ed4721    2 of   4   androidx/compose/foundation/layout/Arrangement$Horizontal
25e24ef082067479    8 of  47   androidx/compose/ui/res/VectorResources_androidKt
7075c31a29002700    4 of  13   androidx/collection/MutableSetWrapper
8bd24cfc41ea3bb4    4 of   4   okhttp3/OkHttpClient$Companion
f82140dccda56828   13 of  27   androidx/compose/foundation/text/input/internal/LegacyAdaptingPlatformTextInputModifierNode
38d4129fabc7fcf5    2 of   2   androidx/compose/ui/node/LookaheadCapablePlaceable$Companion
0f802a0e9373ab84    2 of   4   androidx/compose/animation/core/TransitionKt$updateTransition$lambda$1$0$$inlined$onDispose$1
326d73721cd620b0    6 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3$1
c052be6da8d08b96  100 of 121   androidx/compose/ui/node/MyersDiffKt
c2052b68ee4b5a5d    5 of   5   androidx/compose/ui/unit/TextUnitType$Companion
bb9d88bdc5832bde    3 of   6   kotlin/coroutines/intrinsics/CoroutineSingletons
fafafc9030b94bad   11 of  63   androidx/core/view/WindowInsetsControllerCompat$Impl30
f874620f9b299c2c    1 of   1   androidx/compose/ui/layout/RectRulers
2c5e5194ca1fca51    4 of  11   androidx/navigation/NavUriUtils
658c78c49711f7dd   16 of  25   androidx/compose/foundation/relocation/BringIntoViewResponderNode
bba6ac261df677f3    8 of  34   androidx/lifecycle/ViewModel
ae42a74b32eaa66a    2 of  11   androidx/compose/ui/platform/ComposableSingletons$Wrapper_androidKt$lambda$-1759434350$1
341e7c70ad4f58b3    7 of  13   androidx/lifecycle/ProcessLifecycleOwner$attach$1
8e3c74fbec6f0b3b    3 of   3   androidx/compose/ui/platform/AndroidComposeView$derivedIsAttached$2
4a4038133789f843    6 of   8   kotlin/LazyThreadSafetyMode
246d52b14c8067c7   27 of 103   androidx/compose/runtime/saveable/SaveableStateRegistryImpl
6ce572f1974014ca   21 of  27   androidx/compose/animation/core/MutatorMutex$mutate$2
f5eb2b46ec0d0f3f    2 of   4   androidx/lifecycle/compose/LocalLifecycleOwnerKt
e2545006b9fc3631   17 of  26   androidx/compose/animation/core/MutatorMutex
dbe3e516f64dd527    1 of   3   kotlinx/coroutines/DisposeOnCancel
df720af2f09838b9   20 of 124   okhttp3/Request
c262effa9d254d1e   33 of  61   androidx/compose/foundation/layout/RowMeasurePolicy
aebc1e4841016c51    1 of   1   androidx/compose/ui/text/input/VisualTransformation
c8163ff4df2a356e    2 of   3   retrofit2/OkHttpCall$ExceptionCatchingResponseBody$1
faa10f45ec6c0420   11 of  11   androidx/lifecycle/ViewTreeLifecycleOwner
ab491432b5f23721    3 of   7   androidx/compose/runtime/composer/gapbuffer/KeyInfo
